ranking,route,passengers,distance_km,origin_hub,origin_hub_qid,origin_hub_latitude,origin_hub_longitude,destination_hub,destination_hub_qid,destination_hub_latitude,destination_hub_longitude
1925,Budapest - Doncaster,20933,1568.760129241784,Budapest,Q1781,47.498333333333,19.040833333333,Doncaster,Q58900,53.5227777777778,-1.1325
1926,Berlin - Kefalonia,20862,1678.6607396718166,Berlin,Q64,52.516666666667,13.383333333333,Kefalonia,Q178488,38.265,20.5525
1927,Manchester - Preveza,20856,2374.874913855674,Manchester,Q18125,53.466666666667,-2.2333333333333,Preveza,Q213898,38.95,20.75
1928,Eindhoven - Lublin,20811,1184.2858274835246,Eindhoven,Q9832,51.434444444444,5.4841666666667,Lublin,Q37333,51.233333333333,22.566666666667
1929,Berlin - Split,20788,1026.8985661999898,Berlin,Q64,52.516666666667,13.383333333333,Split,Q1663,43.51,16.45
1930,Skopje - Copenhagen,20778,1651.9322722923841,Skopje,Q384,41.983333333333,21.433333333333,Copenhagen,Q1748,55.676111111111,12.568888888889
1931,Copenhagen - Cavtat,20777,1511.9915114546607,Copenhagen,Q1748,55.676111111111,12.568888888889,Cavtat,Q221350,42.579444444444,18.220833333333
1932,London - Zadar,20743,1405.5146148229148,London,Q84,51.507222222222,-0.1275,Zadar,Q3370,44.116666666667,15.216666666667
1933,Berlin - Zagreb,20741,768.7628585663311,Berlin,Q64,52.516666666667,13.383333333333,Zagreb,Q1435,45.8130555555556,15.9772222222222
1934,Bologna - Crotone,20688,768.404710405577,Bologna,Q1891,44.493888888889,11.342777777778,Crotone,Q6681,39.083333333333,17.116666666667
1935,Split - Bristol,20673,1673.3963010354935,Split,Q1663,43.51,16.45,Bristol,Q23154,51.45,-2.5833333333333
1936,Bergen - Aberdeen,20672,559.022111650083,Bergen,Q26793,60.3925,5.3233333333333,Aberdeen,Q36405,57.15,-2.1
1937,Poznań - Zadar,20654,930.6388687438298,Poznań,Q268,52.4083333333333,16.9336111111111,Zadar,Q3370,44.116666666667,15.216666666667
1938,Montpellier - Brest,20618,835.6989589879055,Montpellier,Q6441,43.610919444444,3.8772305555556,Brest,Q12193,48.39,-4.4869444444444
1939,Milan - Corfu,20564,1084.973328092938,Milan,Q490,45.466944444444,9.19,Corfu,Q121378,39.623888888889,19.82
1940,Valencia - Nottingham,20510,1500.6211704064058,Valencia,Q8818,39.47,-0.376388888888889,Nottingham,Q41262,52.955,-1.1491666666667
1941,Eindhoven - Kaunas,20491,1284.3782764337664,Eindhoven,Q9832,51.434444444444,5.4841666666667,Kaunas,Q4115712,54.9,23.933333333333
1942,Girona - Kaunas,20470,2103.380387188325,Girona,Q7038,41.983333333333,2.8166666666667,Kaunas,Q4115712,54.9,23.933333333333
1943,Riga - Trondheim,20443,1042.5323075230117,Riga,Q1773,56.9475,24.106944444444,Trondheim,Q25804,63.44,10.4
1944,Stockholm - Tromsø,20421,1150.1649956974393,Stockholm,Q1754,59.329444444444,18.068611111111,Tromsø,Q26087,69.666667,18.933333
1945,Birmingham - Inverness,20413,575.7302797800568,Birmingham,Q2256,52.48,-1.9025,Inverness,Q160493,57.483888888889,-4.2258333333333
1946,Malmö - Bucharest,20391,1550.4845328142305,Malmö,Q2211,55.593188589918,13.021423031021,Bucharest,Q19660,44.4,26.083333333333
1947,Rome - Rotterdam,20379,1268.4173160146254,Rome,Q220,41.893055555556,12.482777777778,Rotterdam,Q34370,51.9225,4.47917
1948,Leeds - Corfu,20360,2250.174694228727,Leeds,Q39121,53.799722222222,-1.5491666666667,Corfu,Q121378,39.623888888889,19.82
1949,Zürich - Lamezia Terme,20351,1126.073222453891,Zürich,Q72,47.378611111111,8.54,Lamezia Terme,Q53643,38.966666666667,16.3
1950,Stuttgart - Zadar,20315,694.2015678204784,Stuttgart,Q1022,48.776111111111,9.1775,Zadar,Q3370,44.116666666667,15.216666666667
1951,Birmingham - Cavtat,20267,1858.9830243776353,Birmingham,Q2256,52.48,-1.9025,Cavtat,Q221350,42.579444444444,18.220833333333
1952,Oslo - Burgas,20258,2244.6049841486083,Oslo,Q585,59.911111111111,10.752777777778,Burgas,Q6509,42.502965,27.470179
1953,Rome - Skopje,20252,740.0698965837935,Rome,Q220,41.893055555556,12.482777777778,Skopje,Q384,41.983333333333,21.433333333333
1954,Prague - Pescara,20240,847.3436721508954,Prague,Q1085,50.083333333333,14.416666666667,Pescara,Q2704,42.464277777778,14.214188888889
1955,Stockholm - Zadar,20196,1702.5641654583699,Stockholm,Q1754,59.329444444444,18.068611111111,Zadar,Q3370,44.116666666667,15.216666666667
1956,Region of Murcia - Bournemouth,20168,1414.4064751141968,Region of Murcia,Q5772,38,-1.8333333333333,Bournemouth,Q170478,50.72,-1.88
1957,Munich - Iași,20165,1202.2577914035633,Munich,Q1726,48.1375,11.575,Iași,Q46852,47.162222222222,27.588888888889
1958,Florence - Palermo,20072,653.2527763726445,Florence,Q2044,43.771388888889,11.254166666667,Palermo,Q2656,38.115658,13.361262
1959,Gdańsk - Tromsø,20016,1701.3520841804848,Gdańsk,Q1792,54.366666666667,18.633333333333,Tromsø,Q26087,69.666667,18.933333
1960,Frankfurt - Pula,19983,699.8600769328356,Frankfurt,Q1794,50.113611111111,8.6797222222222,Pula,Q4656,44.866666666667,13.833333333333
1961,Madrid - Craiova,19975,2289.8979908872766,Madrid,Q2807,40.418888888889,-3.6919444444444,Craiova,Q168057,44.333333333333,23.816666666667
1962,Copenhagen - Salzburg,19932,876.7107713107325,Copenhagen,Q1748,55.676111111111,12.568888888889,Salzburg,Q34713,47.7972,13.04768
1963,London - Brest,19923,466.14179780802954,London,Q84,51.507222222222,-0.1275,Brest,Q12193,48.39,-4.4869444444444
1964,Frankfurt - Varna,19872,1649.476942853276,Frankfurt,Q1794,50.113611111111,8.6797222222222,Varna,Q6506,43.211375,27.91108
1965,Trieste - Naples,19861,537.0253118333585,Trieste,Q546,45.6502777777778,13.7702777777778,Naples,Q2634,40.833333333333,14.25
1966,Brussels - Zadar,19846,1105.4782451819028,Brussels,Q239,50.8466666666667,4.35166666666667,Zadar,Q3370,44.116666666667,15.216666666667
1967,Girona - Leeds,19812,1352.986227597673,Girona,Q7038,41.983333333333,2.8166666666667,Leeds,Q39121,53.799722222222,-1.5491666666667
1968,Kraków - Doncaster,19779,1493.1991155003225,Kraków,Q31487,50.061388888889,19.937222222222,Doncaster,Q58900,53.5227777777778,-1.1325
1969,Dortmund - Debrecen,19738,1112.5432419856024,Dortmund,Q1295,51.513888888889,7.4652777777778,Debrecen,Q79880,47.53,21.639166666667
1970,Skopje - Venice,19738,825.6476120408661,Skopje,Q384,41.983333333333,21.433333333333,Venice,Q641,45.439722222222,12.331944444444
1971,Girona - Tyne and Wear,19727,1480.1877498841732,Girona,Q7038,41.983333333333,2.8166666666667,Tyne and Wear,Q23080,54.974,-1.6132
1972,Brussels - Timiș County,19726,1373.3783712412237,Brussels,Q239,50.8466666666667,4.35166666666667,Timiș County,Q185586,45.78,21.35
1973,Athens - Bratislava,19686,1249.9481833789616,Athens,Q1524,37.9841666666667,23.7280555555556,Bratislava,Q1780,48.144722222222,17.112777777778
1974,Cologne - Craiova,19674,1456.4157748381806,Cologne,Q365,50.942222222222,6.9577777777778,Craiova,Q168057,44.333333333333,23.816666666667
1975,Berlin - Ljubljana,19584,723.7203152481974,Berlin,Q64,52.516666666667,13.383333333333,Ljubljana,Q437,46.05,14.516666666667
1976,Budapest - Podgorica,19533,562.7711709291701,Budapest,Q1781,47.498333333333,19.040833333333,Podgorica,Q23564,42.439722222222,19.266111111111
1977,Skopje - Milan,19526,1055.9819837433336,Skopje,Q384,41.983333333333,21.433333333333,Milan,Q490,45.466944444444,9.19
1978,Stockholm - Kristianstad,19470,436.10209778172305,Stockholm,Q1754,59.329444444444,18.068611111111,Kristianstad,Q26937,56.020638039461,14.125652290656
1979,Budapest - Târgu Mureș,19470,431.32467521203324,Budapest,Q1781,47.498333333333,19.040833333333,Târgu Mureș,Q186349,46.549722222222,24.559722222222
1980,London - Târgu Mureș,19468,1872.1227353607387,London,Q84,51.507222222222,-0.1275,Târgu Mureș,Q186349,46.549722222222,24.559722222222
1981,Malmö - Niš,19445,1505.2114859554335,Malmö,Q2211,55.593188589918,13.021423031021,Niš,Q129259,43.319166666667,21.896111111111
1982,Rzeszów - Manchester,19436,1701.7181264584074,Rzeszów,Q598,50.05,22,Manchester,Q18125,53.466666666667,-2.2333333333333
1983,Łódź - Nottingham,19418,1400.1984195471393,Łódź,Q580,51.776944444444,19.454722222222,Nottingham,Q41262,52.955,-1.1491666666667
1984,Stockholm - Bucharest,19411,1745.9470626804061,Stockholm,Q1754,59.329444444444,18.068611111111,Bucharest,Q19660,44.4,26.083333333333
1985,Paris - Skopje,19340,1667.603800389974,Paris,Q90,48.856944444444,2.3513888888889,Skopje,Q384,41.983333333333,21.433333333333
1986,Bristol - Kefalonia,19305,2322.509652372847,Bristol,Q23154,51.45,-2.5833333333333,Kefalonia,Q178488,38.265,20.5525
1987,Paris - Timiș County,19236,1468.2269177605806,Paris,Q90,48.856944444444,2.3513888888889,Timiș County,Q185586,45.78,21.35
1988,Vienna - Sibiu,19180,647.2761350477672,Vienna,Q1741,48.20833,16.373064,Sibiu,Q83324,45.8,24.15
1989,Pisa - Rotterdam,19108,1013.0833675777737,Pisa,Q13375,43.716666666667,10.4,Rotterdam,Q34370,51.9225,4.47917
1990,Bologna - Bacău,19089,1232.8650515476068,Bologna,Q1891,44.493888888889,11.342777777778,Bacău,Q10737004,46.583333333333,26.916666666667
1991,Kraków - Bournemouth,19074,1542.7944256153407,Kraków,Q31487,50.061388888889,19.937222222222,Bournemouth,Q170478,50.72,-1.88
1992,Poznań - Edinburgh,19069,1362.4675875512353,Poznań,Q268,52.4083333333333,16.9336111111111,Edinburgh,Q23436,55.95,-3.1988888888889
1993,Paris - Poznań,19039,1099.299453659159,Paris,Q90,48.856944444444,2.3513888888889,Poznań,Q268,52.4083333333333,16.9336111111111
1994,Brussels - Biarritz,19023,932.2650755492434,Brussels,Q239,50.8466666666667,4.35166666666667,Biarritz,Q132790,43.480555555556,-1.5572222222222
1995,Bari - Timiș County,18941,631.3206421854143,Bari,Q3519,41.125277777778,16.866666666667,Timiș County,Q185586,45.78,21.35
1996,London - Podgorica,18760,1774.983372040163,London,Q84,51.507222222222,-0.1275,Podgorica,Q23564,42.439722222222,19.266111111111
1997,Warsaw - Lublin,18758,152.0125940037501,Warsaw,Q270,52.216666666667,21.033333333333,Lublin,Q37333,51.233333333333,22.566666666667
1998,Poznań - Liverpool,18743,1336.4591742611794,Poznań,Q268,52.4083333333333,16.9336111111111,Liverpool,Q24826,53.4075,-2.99194444444444
1999,Alicante - Exeter,18704,1396.9330429928252,Alicante,Q11959,38.345277777778,-0.48305555555556,Exeter,Q134672,50.721538888889,-3.5331083333333
2000,Szczecin - Liverpool,18691,1159.9563758063596,Szczecin,Q393,53.424722222222,14.555277777778,Liverpool,Q24826,53.4075,-2.99194444444444
2001,Bristol - Kaunas,18621,1796.8317967726566,Bristol,Q23154,51.45,-2.5833333333333,Kaunas,Q4115712,54.9,23.933333333333
2002,Trieste - Valencia,18607,1344.2521406495166,Trieste,Q546,45.6502777777778,13.7702777777778,Valencia,Q8818,39.47,-0.376388888888889
2003,Memmingen - Bucharest,18559,1284.6282023743306,Memmingen,Q14825,47.987777777778,10.181111111111,Bucharest,Q19660,44.4,26.083333333333
2004,Bologna - Timiș County,18505,797.3149059090682,Bologna,Q1891,44.493888888889,11.342777777778,Timiș County,Q185586,45.78,21.35
2005,Munich - Rostock,18427,662.2897105085403,Munich,Q1726,48.1375,11.575,Rostock,Q2861,54.083333333333,12.133333333333
2006,Bratislava - Edinburgh,18418,1628.6275445662234,Bratislava,Q1780,48.144722222222,17.112777777778,Edinburgh,Q23436,55.95,-3.1988888888889
2007,Vienna - Iași,18403,846.820342556514,Vienna,Q1741,48.20833,16.373064,Iași,Q46852,47.162222222222,27.588888888889
2008,Brussels - Podgorica,18401,1468.3899990797865,Brussels,Q239,50.8466666666667,4.35166666666667,Podgorica,Q23564,42.439722222222,19.266111111111
2009,Stockholm - Trollhättan,18400,352.47258329724923,Stockholm,Q1754,59.329444444444,18.068611111111,Trollhättan,Q54339,58.282777777778,12.289166666667
2010,Berlin - Podgorica,18383,1203.5775929812773,Berlin,Q64,52.516666666667,13.383333333333,Podgorica,Q23564,42.439722222222,19.266111111111
2011,Budapest - Santander,18350,1828.9608991179234,Budapest,Q1781,47.498333333333,19.040833333333,Santander,Q12233,43.466666666667,-3.8
2012,Genoa - Frankfurt,18287,634.8154679495251,Genoa,Q1449,44.407186111111,8.9339833333333,Frankfurt,Q1794,50.113611111111,8.6797222222222
2013,Pescara - Bucharest,18271,981.3341117238889,Pescara,Q2704,42.464277777778,14.214188888889,Bucharest,Q19660,44.4,26.083333333333
2014,Innsbruck - Manchester,18251,1183.909511873505,Innsbruck,Q1735,47.268333333333,11.393333333333,Manchester,Q18125,53.466666666667,-2.2333333333333
2015,Brussels - Béziers,18227,838.7222579665927,Brussels,Q239,50.8466666666667,4.35166666666667,Béziers,Q174019,43.343333333333,3.2161111111111
2016,Karlsruhe - Porto,18203,1590.9549494936957,Karlsruhe,Q1040,49.016666666667,8.4,Porto,Q36433,41.149472222222,-8.6107777777778
2017,Brussels - Comiso,18172,1746.0351093115737,Brussels,Q239,50.8466666666667,4.35166666666667,Comiso,Q34072,36.95,14.6
2018,Szczecin - Kraków,18131,526.1956903287341,Szczecin,Q393,53.424722222222,14.555277777778,Kraków,Q31487,50.061388888889,19.937222222222
2019,Bremen - Porto,18089,1860.4715261784993,Bremen,Q24879,53.076944444444,8.8088888888889,Porto,Q36433,41.149472222222,-8.6107777777778
2020,Bergen - Kaunas,18078,1258.451794676605,Bergen,Q26793,60.3925,5.3233333333333,Kaunas,Q4115712,54.9,23.933333333333
2021,Bologna - Iași,18075,1290.6995419265936,Bologna,Q1891,44.493888888889,11.342777777778,Iași,Q46852,47.162222222222,27.588888888889
2022,Warsaw - Varna,18070,1124.6178240758911,Warsaw,Q270,52.216666666667,21.033333333333,Varna,Q6506,43.211375,27.91108
2023,Varna - Eindhoven,17977,1910.9258762938043,Varna,Q6506,43.211375,27.91108,Eindhoven,Q9832,51.434444444444,5.4841666666667
2024,Karlsruhe - Thessaloniki,17973,1472.6642140523045,Karlsruhe,Q1040,49.016666666667,8.4,Thessaloniki,Q17151,40.6402777777778,22.9355555555556
2025,Bologna - Craiova,17966,989.967663105919,Bologna,Q1891,44.493888888889,11.342777777778,Craiova,Q168057,44.333333333333,23.816666666667
2026,Manchester - Salzburg,17946,1244.8929685436558,Manchester,Q18125,53.466666666667,-2.2333333333333,Salzburg,Q34713,47.7972,13.04768
2027,Girona - Kraków,17937,1592.2572057881507,Girona,Q7038,41.983333333333,2.8166666666667,Kraków,Q31487,50.061388888889,19.937222222222
2028,Dortmund - Varna,17918,1786.4068550218572,Dortmund,Q1295,51.513888888889,7.4652777777778,Varna,Q6506,43.211375,27.91108
2029,Liverpool - Iași,17905,2260.897610959041,Liverpool,Q24826,53.4075,-2.99194444444444,Iași,Q46852,47.162222222222,27.588888888889
2030,Memmingen - Suceava,17885,1198.588228805698,Memmingen,Q14825,47.987777777778,10.181111111111,Suceava,Q46400,47.651388888889,26.255555555556
2031,Bratislava - Leeds,17774,1444.3066093637658,Bratislava,Q1780,48.144722222222,17.112777777778,Leeds,Q39121,53.799722222222,-1.5491666666667
2032,Tallinn - Kleve,17770,1441.040312002785,Tallinn,Q1770,59.437222222222,24.745,Kleve,Q6246,51.666666666667,6.25
2033,Karlsruhe - Belgrade,17764,1027.0132014972314,Karlsruhe,Q1040,49.016666666667,8.4,Belgrade,Q3711,44.816666666667,20.466666666667
2034,Porto - Clermont-Ferrand,17750,1073.8193770627001,Porto,Q36433,41.149472222222,-8.6107777777778,Clermont-Ferrand,Q42168,45.779722222222,3.0869444444444
2035,Frankfurt - Paderborn,17736,178.35606923850696,Frankfurt,Q1794,50.113611111111,8.6797222222222,Paderborn,Q2971,51.7166666666667,8.76666666666667
2036,Vilnius - Bremen,17725,1091.8908698268626,Vilnius,Q216,54.683333333333,25.283333333333,Bremen,Q24879,53.076944444444,8.8088888888889
2037,Bilbao - Granada,17654,678.752988168694,Bilbao,Q8692,43.262222222222,-2.9533333333333,Granada,Q8810,37.178055555556,-3.6008333333333
2038,Carcassonne - Manchester,17599,1188.5125238736746,Carcassonne,Q6582,43.215833333333,2.3513888888889,Manchester,Q18125,53.466666666667,-2.2333333333333
2039,Milan - Vitoria-Gasteiz,17593,989.1277004776924,Milan,Q490,45.466944444444,9.19,Vitoria-Gasteiz,Q14318,42.846666666667,-2.6730555555556
2040,Porto - Châlons-en-Champagne,17583,1335.6030696862983,Porto,Q36433,41.149472222222,-8.6107777777778,Châlons-en-Champagne,Q47135,48.956666666667,4.3644444444444
2041,Bari - Kleve,17579,1423.9897642678698,Bari,Q3519,41.125277777778,16.866666666667,Kleve,Q6246,51.666666666667,6.25
2042,Eindhoven - Iași,17549,1664.4779066451342,Eindhoven,Q9832,51.434444444444,5.4841666666667,Iași,Q46852,47.162222222222,27.588888888889
2043,Stuttgart - Varna,17531,1568.6388823353943,Stuttgart,Q1022,48.776111111111,9.1775,Varna,Q6506,43.211375,27.91108
2044,Rzeszów - Bristol,17526,1728.3145975121506,Rzeszów,Q598,50.05,22,Bristol,Q23154,51.45,-2.5833333333333
2045,Toulouse - Brest,17501,701.7404503345258,Toulouse,Q7880,43.604444444444,1.4438888888889,Brest,Q12193,48.39,-4.4869444444444
2046,Barcelona - Debrecen,17495,1683.2076985316119,Barcelona,Q1492,41.3825,2.1769444444444,Debrecen,Q79880,47.53,21.639166666667
2047,Wrocław - Doncaster,17494,1259.8407809386958,Wrocław,Q1799,51.11,17.0325,Doncaster,Q58900,53.5227777777778,-1.1325
2048,Skopje - Budapest,17418,641.6076077699996,Skopje,Q384,41.983333333333,21.433333333333,Budapest,Q1781,47.498333333333,19.040833333333
2049,Kleve - Valencia,17416,1449.506310940138,Kleve,Q6246,51.666666666667,6.25,Valencia,Q8818,39.47,-0.376388888888889
2050,London - Tivat,17397,1740.952086823783,London,Q84,51.507222222222,-0.1275,Tivat,Q223469,42.43,18.7
2051,Karlsruhe - Bari,17396,1099.4696225965565,Karlsruhe,Q1040,49.016666666667,8.4,Bari,Q3519,41.125277777778,16.866666666667
2052,Bologna - Kaunas,17385,1464.7050535988276,Bologna,Q1891,44.493888888889,11.342777777778,Kaunas,Q4115712,54.9,23.933333333333
2053,Seville - Vitoria-Gasteiz,17365,669.3980269820711,Seville,Q8717,37.383333333333,-5.9833333333333,Vitoria-Gasteiz,Q14318,42.846666666667,-2.6730555555556
2054,Valencia - Timiș County,17351,1903.5198082524605,Valencia,Q8818,39.47,-0.376388888888889,Timiș County,Q185586,45.78,21.35
2055,Alicante - Newquay,17339,1389.819560705009,Alicante,Q11959,38.345277777778,-0.48305555555556,Newquay,Q943517,50.412,-5.0757
2056,London - Exeter,17307,253.2425308715499,London,Q84,51.507222222222,-0.1275,Exeter,Q134672,50.721538888889,-3.5331083333333
2057,Paris - Craiova,17273,1708.866510839296,Paris,Q90,48.856944444444,2.3513888888889,Craiova,Q168057,44.333333333333,23.816666666667
2058,Milan - Podgorica,17268,873.2220470493836,Milan,Q490,45.466944444444,9.19,Podgorica,Q23564,42.439722222222,19.266111111111
2059,Hamburg - Jerez de la Frontera,17242,2248.8606466588362,Hamburg,Q1055,53.55,10,Jerez de la Frontera,Q12303,36.7,-6.1166666666667
2060,Tyne and Wear - Zakynthos,17242,2544.4190380326572,Tyne and Wear,Q23080,54.974,-1.6132,Zakynthos,Q144880,37.8,20.75
2061,Glasgow - Exeter,17236,573.4697156649585,Glasgow,Q4093,55.8611111111111,-4.25,Exeter,Q134672,50.721538888889,-3.5331083333333
2062,Santander - Edinburgh,17224,1388.7445282339656,Santander,Q12233,43.466666666667,-3.8,Edinburgh,Q23436,55.95,-3.1988888888889
2063,Pula - Manchester,17224,1503.6778696202152,Pula,Q4656,44.866666666667,13.833333333333,Manchester,Q18125,53.466666666667,-2.2333333333333
2064,Brussels - Bacău,17213,1714.4262056078785,Brussels,Q239,50.8466666666667,4.35166666666667,Bacău,Q10737004,46.583333333333,26.916666666667
2065,Brussels - Zaragoza,17208,1098.2968619951748,Brussels,Q239,50.8466666666667,4.35166666666667,Zaragoza,Q10305,41.65,-0.88333333333333
2066,London - Oviedo,17200,1001.988312105352,London,Q84,51.507222222222,-0.1275,Oviedo,Q14317,43.3625,-5.8502777777778
2067,Málaga - Memmingen,17131,1729.1417816185171,Málaga,Q8851,36.716666666667,-4.4166666666667,Memmingen,Q14825,47.987777777778,10.181111111111
2068,Bremen - Faro,17118,2206.348328451485,Bremen,Q24879,53.076944444444,8.8088888888889,Faro,Q159457,37.0161111111111,-7.935
2069,Madrid - Timiș County,17115,2108.870597241761,Madrid,Q2807,40.418888888889,-3.6919444444444,Timiș County,Q185586,45.78,21.35
2070,Karlsruhe - Seville,17012,1735.564132708704,Karlsruhe,Q1040,49.016666666667,8.4,Seville,Q8717,37.383333333333,-5.9833333333333
2071,Barcelona - Timiș County,16975,1615.313273242543,Barcelona,Q1492,41.3825,2.1769444444444,Timiș County,Q185586,45.78,21.35
2072,Girona - Nottingham,16955,1255.3841717061687,Girona,Q7038,41.983333333333,2.8166666666667,Nottingham,Q41262,52.955,-1.1491666666667
2073,Brussels - Craiova,16923,1622.854695640987,Brussels,Q239,50.8466666666667,4.35166666666667,Craiova,Q168057,44.333333333333,23.816666666667
2074,Sofia - Karlsruhe,16870,1348.8649237702355,Sofia,Q472,42.697886,23.321726,Karlsruhe,Q1040,49.016666666667,8.4
2075,Poznań - Milan,16734,955.7435784128286,Poznań,Q268,52.4083333333333,16.9336111111111,Milan,Q490,45.466944444444,9.19
2076,Memmingen - Thessaloniki,16669,1299.8994533134016,Memmingen,Q14825,47.987777777778,10.181111111111,Thessaloniki,Q17151,40.6402777777778,22.9355555555556
2077,Malmö - Kraków,16661,770.0949591070047,Malmö,Q2211,55.593188589918,13.021423031021,Kraków,Q31487,50.061388888889,19.937222222222
2078,Edinburgh - Norwich,16635,470.6205492527244,Edinburgh,Q23436,55.95,-3.1988888888889,Norwich,Q130191,52.628056,1.299167
2079,Birmingham - Almería,16600,1739.6513404039354,Birmingham,Q2256,52.48,-1.9025,Almería,Q10400,36.84,-2.4675
2080,Hamburg - Saarbrücken,16599,523.065952958687,Hamburg,Q1055,53.55,10,Saarbrücken,Q1724,49.233333333333,7
2081,Granada - Manchester,16577,1814.2797536768976,Granada,Q8810,37.178055555556,-3.6008333333333,Manchester,Q18125,53.466666666667,-2.2333333333333
2082,Berlin - Granada,16452,2156.9917305651434,Berlin,Q64,52.516666666667,13.383333333333,Granada,Q8810,37.178055555556,-3.6008333333333
2083,Bucharest - Sandefjord,16405,1957.3010709921284,Bucharest,Q19660,44.4,26.083333333333,Sandefjord,Q109005,59.12881,10.21971
2084,Cologne - Zadar,16316,978.817741009167,Cologne,Q365,50.942222222222,6.9577777777778,Zadar,Q3370,44.116666666667,15.216666666667
2085,Venice - Timiș County,16314,702.119487140027,Venice,Q641,45.439722222222,12.331944444444,Timiș County,Q185586,45.78,21.35
2086,Paris - Bratislava,16263,1088.7616195645894,Paris,Q90,48.856944444444,2.3513888888889,Bratislava,Q1780,48.144722222222,17.112777777778
2087,Szczecin - Stavanger,16231,823.0467856648927,Szczecin,Q393,53.424722222222,14.555277777778,Stavanger,Q25416,58.97,5.71
2088,Stuttgart - Pula,16217,560.5511990933763,Stuttgart,Q1022,48.776111111111,9.1775,Pula,Q4656,44.866666666667,13.833333333333
2089,Barcelona - Iași,16207,2111.961692631884,Barcelona,Q1492,41.3825,2.1769444444444,Iași,Q46852,47.162222222222,27.588888888889
2090,Alicante - Southampton,16119,1398.6369333468324,Alicante,Q11959,38.345277777778,-0.48305555555556,Southampton,Q79848,50.9066666666667,-1.40444444444444
2091,Poznań - Alicante,16119,2061.7137791615114,Poznań,Q268,52.4083333333333,16.9336111111111,Alicante,Q11959,38.345277777778,-0.48305555555556
2092,A Coruña - Valencia,16082,795.3739317731024,A Coruña,Q8757,43.366666666667,-8.3833333333333009,Valencia,Q8818,39.47,-0.376388888888889
2093,Lille - Porto,16050,1384.9289895854638,Lille,Q648,50.631944444444,3.0575,Porto,Q36433,41.149472222222,-8.6107777777778
2094,Kleve - Edinburgh,16038,781.0268102051159,Kleve,Q6246,51.666666666667,6.25,Edinburgh,Q23436,55.95,-3.1988888888889
2095,Munich - Kalamata,16010,1502.70866207684,Munich,Q1726,48.1375,11.575,Kalamata,Q167895,37.0377777777778,22.1111111111111
2096,Bilbao - A Coruña,15994,439.3929526465466,Bilbao,Q8692,43.262222222222,-2.9533333333333,A Coruña,Q8757,43.366666666667,-8.3833333333333009
2097,Tours - Marseille,15989,584.3080546659347,Tours,Q288,47.392777777778,0.68833333333333,Marseille,Q23482,43.296666666667,5.3763888888889
2098,Carcassonne - Porto,15927,931.2426557613497,Carcassonne,Q6582,43.215833333333,2.3513888888889,Porto,Q36433,41.149472222222,-8.6107777777778
2099,Szczecin - Bergen,15909,954.3665309601415,Szczecin,Q393,53.424722222222,14.555277777778,Bergen,Q26793,60.3925,5.3233333333333
2100,Bratislava - Bologna,15895,600.6452504411541,Bratislava,Q1780,48.144722222222,17.112777777778,Bologna,Q1891,44.493888888889,11.342777777778
2101,Milan - Debrecen,15711,978.9531317956196,Milan,Q490,45.466944444444,9.19,Debrecen,Q79880,47.53,21.639166666667
2102,Warsaw - Skopje,15538,1138.294470222264,Warsaw,Q270,52.216666666667,21.033333333333,Skopje,Q384,41.983333333333,21.433333333333
2103,Helsinki - Umeå,15515,473.27440283930946,Helsinki,Q1757,60.17556,24.93417,Umeå,Q25579,63.828453583518,20.270566462023
2104,Girona - Edinburgh,15484,1612.4101451557212,Girona,Q7038,41.983333333333,2.8166666666667,Edinburgh,Q23436,55.95,-3.1988888888889
2105,Berlin - Montpellier,15385,1214.2043172549852,Berlin,Q64,52.516666666667,13.383333333333,Montpellier,Q6441,43.610919444444,3.8772305555556
2106,Skopje - Barcelona,15369,1597.1641406570598,Skopje,Q384,41.983333333333,21.433333333333,Barcelona,Q1492,41.3825,2.1769444444444
2107,Bordeaux - Brest,15346,494.9265687470586,Bordeaux,Q1479,44.837777777778,-0.57944444444444,Brest,Q12193,48.39,-4.4869444444444
2108,Rome - Kleve,15334,1184.8258617681638,Rome,Q220,41.893055555556,12.482777777778,Kleve,Q6246,51.666666666667,6.25
2109,Liverpool - Bacău,15248,2248.7651169899345,Liverpool,Q24826,53.4075,-2.99194444444444,Bacău,Q10737004,46.583333333333,26.916666666667
2110,Vienna - Niš,15211,691.7903282061455,Vienna,Q1741,48.20833,16.373064,Niš,Q129259,43.319166666667,21.896111111111
2111,Ljubljana - Helsinki,15209,1712.9294312450374,Ljubljana,Q437,46.05,14.516666666667,Helsinki,Q1757,60.17556,24.93417
2112,Pula - Bristol,15189,1416.0946982342589,Pula,Q4656,44.866666666667,13.833333333333,Bristol,Q23154,51.45,-2.5833333333333
2113,Warsaw - Kaunas,15171,354.4967511754878,Warsaw,Q270,52.216666666667,21.033333333333,Kaunas,Q4115712,54.9,23.933333333333
2114,Strasbourg - Porto,15166,1526.3786193550793,Strasbourg,Q6602,48.573333333333,7.7522222222222,Porto,Q36433,41.149472222222,-8.6107777777778
2115,Gdańsk - Aarhus,15140,569.1830554694012,Gdańsk,Q1792,54.366666666667,18.633333333333,Aarhus,Q25319,56.156388888889,10.209722222222
2116,Memmingen - Cluj-Napoca,15062,1014.8310271694435,Memmingen,Q14825,47.987777777778,10.181111111111,Cluj-Napoca,Q100188,46.78,23.559444444444
