occurrenceID,verbatimScientificName,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,catalogNumber,license,rightsHolder,recordedBy,issue
URN:catalog:CLO:EBIRD:OBS822082742,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-29T00:00:00Z,29,10,2019,EBIRD,OBS822082742,CC0_1_0,NA,obsr1003283,NA
URN:catalog:CLO:EBIRD_ESP:OBS812305481,Alcedo atthis,ES,Badajoz--Azud del Guadiana,Extremadura,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.862,-7.01471,2019-10-03T00:00:00Z,3,10,2019,EBIRD_ESP,OBS812305481,CC0_1_0,NA,obsr1089184,NA
URN:catalog:CLO:EBIRD:OBS813603667,Alcedo atthis,PT,Lezíria Grande de Vila Franca de Xira--área geral (acesso condicionado),Lisboa,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8916,-8.93875,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813603667,CC0_1_0,NA,obsr1114827,NA
URN:catalog:CLO:EBIRD_POR:OBS813982398,Alcedo atthis,PT,RN Sapal Castro Marim e VRSA--sapal de Aldeia Nova,Faro,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1864,-7.46237,2019-10-06T00:00:00Z,6,10,2019,EBIRD_POR,OBS813982398,CC0_1_0,NA,obsr539207,NA
URN:catalog:CLO:EBIRD_ESP:OBS816758872,Alcedo atthis,ES,Playa de Bañugues,Asturias Principado de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.6323,-5.80859,2019-10-15T00:00:00Z,15,10,2019,EBIRD_ESP,OBS816758872,CC0_1_0,NA,obsr1065139,NA
URN:catalog:CLO:EBIRD:OBS817087182,Alcedo atthis,ES,Sureste PNat--Ruta del Soto Gutiérrez,Madrid Comunidad de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.1739,-3.57247,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817087182,CC0_1_0,NA,obsr1378852,NA
URN:catalog:CLO:EBIRD:OBS816345674,Alcedo atthis,HR,Sisak - Stari,Sisacko-moslavacka županija,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.4903,16.3744,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816345674,CC0_1_0,NA,obsr614130,NA
URN:catalog:CLO:EBIRD_ESP:OBS813346249,Phoenicopterus roseus,ES,Delta de l'Ebre PNat--Salines de Sant Antoni,Cataluña,PRESENT,414,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6407,0.742135,2019-10-01T00:00:00Z,1,10,2019,EBIRD_ESP,OBS813346249,CC0_1_0,NA,obsr956417,NA
URN:catalog:CLO:EBIRD:OBS813336200,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,15,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813336200,CC0_1_0,NA,obsr1089638,NA
URN:catalog:CLO:EBIRD:OBS821056452,Phoenicopterus roseus,ES,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),Cataluña,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.3059,2.12025,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821056452,CC0_1_0,NA,obsr317444,NA
URN:catalog:CLO:EBIRD:OBS817165893,Alcedo atthis,CY,Bishop's Farm and Pool,Lemesos,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,34.5984,32.9881,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS817165893,CC0_1_0,NA,obsr1306705,NA
URN:catalog:CLO:EBIRD:OBS817080464,Alcedo atthis,TR,balıkesir - ayvalık - altınova,Balıkesir,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.2312,26.7606,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS817080464,CC0_1_0,NA,obsr629072,NA
URN:catalog:CLO:EBIRD:OBS816277331,Alcedo atthis,PT,PN Vale do Guadiana--perímetro florestal de Mértola,Beja,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.6479,-7.66339,2019-10-07T00:00:00Z,7,10,2019,EBIRD,OBS816277331,CC0_1_0,NA,obsr8466,NA
URN:catalog:CLO:EBIRD_CL:OBS818073297,Alcedo atthis,ES,Delta del Llobregat PNat--Calaixos de depuració,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.308,2.12194,2019-10-19T00:00:00Z,19,10,2019,EBIRD_CL,OBS818073297,CC0_1_0,NA,obsr192735,NA
URN:catalog:CLO:EBIRD:OBS821619849,Alcedo atthis,PT,Estuário do Ave,Porto,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.3416,-8.74544,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS821619849,CC0_1_0,NA,obsr1041985,NA
URN:catalog:CLO:EBIRD:OBS821457155,Alcedo atthis,ES,Burgos--Paseo de La Isla,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.3399,-3.71466,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821457155,CC0_1_0,NA,obsr760585,NA
URN:catalog:CLO:EBIRD:OBS821400715,Alcedo atthis,MT,Is-Salina Nature Reserve,Malta,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,35.948,14.4241,2019-10-27T00:00:00Z,27,10,2019,EBIRD,OBS821400715,CC0_1_0,NA,obsr1283315,NA
URN:catalog:CLO:EBIRD:OBS821300761,Alcedo atthis,LU,Wasserbillig,Grevenmacher,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.7204,6.49841,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS821300761,CC0_1_0,NA,obsr655289,NA
URN:catalog:CLO:EBIRD:OBS817754788,Alcedo atthis,FR,Ouessant (Enez Eusa / Ushant) (île),Bretagne,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.4577,-5.08547,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817754788,CC0_1_0,NA,obsr539896,NA
URN:catalog:CLO:EBIRD:OBS812887420,Alcedo atthis,FR,"Canal de l'Ourcq, Pont de la rue des Écoles",Île-de-France,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.909,2.48662,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS812887420,CC0_1_0,NA,obsr1224834,NA
URN:catalog:CLO:EBIRD:OBS812883028,Alcedo atthis,FR,RNN du Delta de la Dranse (RNN43),Rhône-Alpes,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,46.3993,6.5153,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812883028,CC0_1_0,NA,obsr1217491,NA
URN:catalog:CLO:EBIRD_POR:OBS812727175,Alcedo atthis,PT,Lagoa dos Salgados,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0947,-8.33137,2019-10-04T00:00:00Z,4,10,2019,EBIRD_POR,OBS812727175,CC0_1_0,NA,obsr761015,NA
URN:catalog:CLO:EBIRD_POR:OBS812714933,Alcedo atthis,PT,Lagoa de Albufeira--área geral,Setúbal,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.518,-9.16457,2019-10-04T00:00:00Z,4,10,2019,EBIRD_POR,OBS812714933,CC0_1_0,NA,obsr932654,NA
URN:catalog:CLO:EBIRD_POR:OBS813313550,Alcedo atthis,PT,Albufeira do Jacinto,Faro,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.2064,-7.48797,2019-10-06T00:00:00Z,6,10,2019,EBIRD_POR,OBS813313550,CC0_1_0,NA,obsr1102137,NA
URN:catalog:CLO:EBIRD:OBS812689487,Alcedo atthis,PT,RN Estuário do Tejo--Vale de Frades,Santarém,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7802,-8.92154,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS812689487,CC0_1_0,NA,obsr278750,NA
URN:catalog:CLO:EBIRD:OBS812536819,Alcedo atthis,ES,"Unnamed Road, Sant Josep de sa Talaia, Illes Balears, ES (38,875, 1,384)",Illes Baleares,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8751,1.38384,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812536819,CC0_1_0,NA,obsr1076973,NA
URN:catalog:CLO:EBIRD_ESP:OBS813370362,Alcedo atthis,ES,Río Andarax--Desembocadura,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.8119,-2.42911,2019-10-06T00:00:00Z,6,10,2019,EBIRD_ESP,OBS813370362,CC0_1_0,NA,obsr963716,NA
URN:catalog:CLO:EBIRD:OBS813931112,Alcedo atthis,ES,Delta de l'Ebre PNat--Lo Goleró,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.7784,0.720974,2019-10-07T00:00:00Z,7,10,2019,EBIRD,OBS813931112,CC0_1_0,NA,obsr537276,NA
URN:catalog:CLO:EBIRD:OBS813112220,Phoenicopterus roseus,PT,Salinas do Samouco (acesso condicionado),Setúbal,PRESENT,9,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7347,-8.99238,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS813112220,CC0_1_0,NA,obsr1045720,NA
URN:catalog:CLO:EBIRD:OBS816737301,Alcedo atthis,ES,Zaragoza--Parque del Agua,Aragón,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6687,-0.912767,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816737301,CC0_1_0,NA,obsr678396,NA
URN:catalog:CLO:EBIRD:OBS817229513,Alcedo atthis,ES,Tablas de Daimiel PN--Area general (Intentar usar Hot spot más específicos),Castilla-La Mancha,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1548,-3.69544,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS817229513,CC0_1_0,NA,obsr430956,NA
URN:catalog:CLO:EBIRD:OBS817816761,Alcedo atthis,PT,Parque Eduardo VII,Lisboa,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7282,-9.15407,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS817816761,CC0_1_0,NA,obsr1058403,NA
URN:catalog:CLO:EBIRD:OBS816025983,Alcedo atthis,PL,Pogoria Lakes,Slaskie,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.3562,19.2194,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816025983,CC0_1_0,NA,obsr1003052,NA
URN:catalog:CLO:EBIRD:OBS815543011,Phoenicopterus roseus,ES,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),Cataluña,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.3059,2.12025,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS815543011,CC0_1_0,NA,obsr1013053,NA
URN:catalog:CLO:EBIRD:OBS817095191,Alcedo atthis,ES,Burela--Porto de Burela,Galicia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.6573,-7.3532,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817095191,CC0_1_0,NA,obsr789157,NA
URN:catalog:CLO:EBIRD:OBS815570828,Phoenicopterus roseus,ES,Desembocadura del Guadalhorce--Área General,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.6728,-4.45603,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS815570828,CC0_1_0,NA,obsr1462192,NA
URN:catalog:CLO:EBIRD:OBS815492096,Alcedo atthis,SE,"386 61, Mörbylånga SE-Kalmar Län (56,4341,16,4093)",Kalmar län [SE-08],PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,56.4341,16.409300000000002,2019-10-12T00:00:00Z,12,10,2019,EBIRD,OBS815492096,CC0_1_0,NA,obsr277973,NA
URN:catalog:CLO:EBIRD:OBS817806644,Alcedo atthis,ES,Barcelona Área General,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.387,2.16997,2019-10-18T00:00:00Z,18,10,2019,EBIRD,OBS817806644,CC0_1_0,NA,obsr1013053,NA
URN:catalog:CLO:EBIRD_ESP:OBS812887798,Alcedo atthis,ES,Badajoz--Paseo Fluvial (Pª Palma-Universidad),Extremadura,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8802,-6.97806,2019-10-05T00:00:00Z,5,10,2019,EBIRD_ESP,OBS812887798,CC0_1_0,NA,obsr1251381,NA
URN:catalog:CLO:EBIRD:OBS812433854,Phoenicopterus roseus,PT,RN Estuário do Tejo--Sítio das Hortas,Setúbal,PRESENT,200,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.7608,-8.93842,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS812433854,CC0_1_0,NA,obsr339523,NA
URN:catalog:CLO:EBIRD_ESP:OBS812338355,Alcedo atthis,ES,"13 Avenida de María del Mar Rodríguez, Algorfa, Comunidad Valenciana, ES (38,088, -0,796)",Valenciana Comunidad,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.0876,-0.795593,2019-10-03T00:00:00Z,3,10,2019,EBIRD_ESP,OBS812338355,CC0_1_0,NA,obsr533970,NA
URN:catalog:CLO:EBIRD:OBS815637144,Alcedo atthis,DE,Ammersee--Dießen (Beobachtungsturm),Bayern,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.9485,11.116,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS815637144,CC0_1_0,NA,obsr1366329,NA
URN:catalog:CLO:EBIRD:OBS815178108,Alcedo atthis,IT,"16 Via Leonardo da Vinci, Dormelletto, Piemonte, IT (45,735, 8,58)",Piemonte,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,45.7346,8.57993,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS815178108,CC0_1_0,NA,obsr1448295,NA
URN:catalog:CLO:EBIRD:OBS822399090,Alcedo atthis,NL,De Blauwe Kamer,Gelderland,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,51.9452,5.61582,2019-10-30T00:00:00Z,30,10,2019,EBIRD,OBS822399090,CC0_1_0,NA,obsr917649,NA
URN:catalog:CLO:EBIRD:OBS820289770,Alcedo atthis,FR,Retenue de Pincemaille,Centre,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,47.4659,0.217409,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820289770,CC0_1_0,NA,obsr777634,NA
URN:catalog:CLO:EBIRD:OBS811710536,Alcedo atthis,DE,"Freisinger Moos - 48,366x11,683",Bayern,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.3664,11.6831,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS811710536,CC0_1_0,NA,obsr331724,NA
URN:catalog:CLO:EBIRD:OBS820988805,Alcedo atthis,ES,Llodio--Gardea,País Vasco,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.1255,-2.98017,2019-10-26T00:00:00Z,26,10,2019,EBIRD,OBS820988805,CC0_1_0,NA,obsr1164485,NA
URN:catalog:CLO:EBIRD:OBS820775757,Phoenicopterus roseus,PT,Salinas de Olhão,Faro,PRESENT,30,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0241,-7.85347,2019-10-24T00:00:00Z,24,10,2019,EBIRD,OBS820775757,CC0_1_0,NA,obsr560581,NA
URN:catalog:CLO:EBIRD_ESP:OBS813344784,Alcedo atthis,ES,Delta de l'Ebre PNat--Pont del Través,Cataluña,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.6536,0.685919,2019-10-01T00:00:00Z,1,10,2019,EBIRD_ESP,OBS813344784,CC0_1_0,NA,obsr956417,NA
URN:catalog:CLO:EBIRD:OBS813175205,Alcedo atthis,PT,Foz do Rio Sizandro,Lisboa,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,39.1035,-9.39918,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813175205,CC0_1_0,NA,obsr314977,NA
URN:catalog:CLO:EBIRD:OBS816744369,Alcedo atthis,ES,Estany d'Ivars--Area general,Cataluña,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6818,0.948129,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816744369,CC0_1_0,NA,obsr608534,NA
URN:catalog:CLO:EBIRD:OBS817889064,Phoenicopterus roseus,PT,Ria de Aveiro--Canal de Mira--troço Vagueira-Costa Nova/Gafanha da Encarnação,Aveiro,PRESENT,32,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.5954,-8.74881,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS817889064,CC0_1_0,NA,obsr518181,NA
URN:catalog:CLO:EBIRD:OBS813411190,Alcedo atthis,DE,"BY, Haßfurt, Sichelsee",Bayern,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.0179,10.5257,2019-10-06T00:00:00Z,6,10,2019,EBIRD,OBS813411190,CC0_1_0,NA,obsr1044559,NA
URN:catalog:CLO:EBIRD:OBS813098270,Phoenicopterus roseus,ES,El Hondo PNat--Centro de Visitantes,Valenciana Comunidad,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1866,-0.78791,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813098270,CC0_1_0,NA,obsr922220,NA
URN:catalog:CLO:EBIRD_ESP:OBS812115804,Alcedo atthis,ES,"Sureste PNat--Miralrío, Velilla de San Antonio",Madrid Comunidad de,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.3539,-3.48222,2019-10-02T00:00:00Z,2,10,2019,EBIRD_ESP,OBS812115804,CC0_1_0,NA,obsr835685,NA
URN:catalog:CLO:EBIRD:OBS817477462,Alcedo atthis,ES,El Hondo PNat--Centro de Visitantes,Valenciana Comunidad,PRESENT,8,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.1866,-0.78791,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817477462,CC0_1_0,NA,obsr1129598,NA
URN:catalog:CLO:EBIRD:OBS817401654,Phoenicopterus roseus,PT,"NSG Ria Formosa, LUDO, Rua Henriques Fernandes Serrao, Portugal, Faro, Faro, PT (37,035, -7,986)",Faro,PRESENT,110,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.0353,-7.98588,2019-10-17T00:00:00Z,17,10,2019,EBIRD,OBS817401654,CC0_1_0,NA,obsr963304,NA
URN:catalog:CLO:EBIRD:OBS820592953,Alcedo atthis,ES,Río Esla--Granja-Faramontanos-puente Quintos,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.8457,-5.78355,2019-10-25T00:00:00Z,25,10,2019,EBIRD,OBS820592953,CC0_1_0,NA,obsr731160,NA
URN:catalog:CLO:EBIRD:OBS817895639,Alcedo atthis,PT,RNL Estuário do Douro--área geral,Porto,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.1367,-8.66248,2019-10-15T00:00:00Z,15,10,2019,EBIRD,OBS817895639,CC0_1_0,NA,obsr518181,NA
URN:catalog:CLO:EBIRD:OBS816632321,Alcedo atthis,DE,Berlin--Großer Tiergarten,Berlin,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,52.5147,13.3615,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816632321,CC0_1_0,NA,obsr427474,NA
URN:catalog:CLO:EBIRD:OBS813489844,Phoenicopterus roseus,PT,RN Lagoas de Santo André e da Sancha--Lagoa de Santo André,Setúbal,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.0996,-8.78983,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813489844,CC0_1_0,NA,obsr422833,NA
URN:catalog:CLO:EBIRD:OBS813441819,Alcedo atthis,ES,"Unnamed Road, Sant Josep de sa Talaia, Illes Balears, ES (38,875, 1,384)",Illes Baleares,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,38.8751,1.38384,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS813441819,CC0_1_0,NA,obsr611781,NA
URN:catalog:CLO:EBIRD_ESP:OBS813337167,Alcedo atthis,ES,La Janda--Área General,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.2385,-5.78898,2019-10-05T00:00:00Z,5,10,2019,EBIRD_ESP,OBS813337167,CC0_1_0,NA,obsr674494,NA
URN:catalog:CLO:EBIRD:OBS812580114,Alcedo atthis,FR,Chemin Allage,Aquitaine,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.4054,-1.46018,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812580114,CC0_1_0,NA,obsr252981,NA
URN:catalog:CLO:EBIRD:OBS817165908,Phoenicopterus roseus,FR,Village de pecheurs de Canet-en-Roussillon,Languedoc-Roussillon,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.6596,3.03236,2019-10-16T00:00:00Z,16,10,2019,EBIRD,OBS817165908,CC0_1_0,NA,obsr90861,NA
URN:catalog:CLO:EBIRD:OBS817081659,Alcedo atthis,TR,Kıyıköy,Kırklareli,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.6361,28.0928,2019-10-08T00:00:00Z,8,10,2019,EBIRD,OBS817081659,CC0_1_0,NA,obsr629072,NA
URN:catalog:CLO:EBIRD_ESP:OBS812866976,Alcedo atthis,ES,Toro--Timulos-azud,Castilla y León,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,41.4843,-5.35155,2019-10-05T00:00:00Z,5,10,2019,EBIRD_ESP,OBS812866976,CC0_1_0,NA,obsr723159,NA
URN:catalog:CLO:EBIRD:OBS812545053,Alcedo atthis,FR,Réserve Ornithologique Du Teich,Aquitaine,PRESENT,5,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.6411,-1.02075,2019-10-04T00:00:00Z,4,10,2019,EBIRD,OBS812545053,CC0_1_0,NA,obsr345551,NA
URN:catalog:CLO:EBIRD:OBS814818224,Alcedo atthis,PT,PN Vale do Guadiana--perímetro florestal de Mértola,Beja,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.6479,-7.66339,2019-10-07T00:00:00Z,7,10,2019,EBIRD,OBS814818224,CC0_1_0,NA,obsr973838,NA
URN:catalog:CLO:EBIRD_ESP:OBS814833547,Phoenicopterus roseus,ES,Salinas de Marchamalo,Murcia Región de,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.636,-0.719261,2019-10-10T00:00:00Z,10,10,2019,EBIRD_ESP,OBS814833547,CC0_1_0,NA,obsr725739,NA
URN:catalog:CLO:EBIRD:OBS812342503,Alcedo atthis,TR,Aras Kuş Halkalama İstasyonu,Iğdır,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,40.1186,43.578,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS812342503,CC0_1_0,NA,obsr629170,NA
URN:catalog:CLO:EBIRD:OBS811911430,Alcedo atthis,MK,Aleksandar Palace grasslands and adjacent Vardar River,Cucer Sandevo,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,42.0123,21.4023,2019-10-02T00:00:00Z,2,10,2019,EBIRD,OBS811911430,CC0_1_0,NA,obsr95525,NA
URN:catalog:CLO:EBIRD:OBS815157740,Alcedo atthis,FR,"France11, Sigean, étang Ferrand, le Recobre et Salin Grimaud",Languedoc-Roussillon,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,43.0352,3.00482,2019-10-11T00:00:00Z,11,10,2019,EBIRD,OBS815157740,CC0_1_0,NA,obsr190359,NA
URN:catalog:CLO:EBIRD:OBS814992649,Alcedo atthis,IT,Centro Cicogne di Racconigi,Piemonte,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.7949,7.66537,2019-10-10T00:00:00Z,10,10,2019,EBIRD,OBS814992649,CC0_1_0,NA,obsr1179356,NA
URN:catalog:CLO:EBIRD:OBS821704118,Alcedo atthis,CZ,VN Rozkoš,Královéhradecký kraj,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.3777,16.0704,2019-10-03T00:00:00Z,3,10,2019,EBIRD,OBS821704118,CC0_1_0,NA,obsr295352,NA
URN:catalog:CLO:EBIRD:OBS816019411,Alcedo atthis,ES,El Estrecho PNat--Los Lances,Andalucía,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.0338,-5.62414,2019-10-13T00:00:00Z,13,10,2019,EBIRD,OBS816019411,CC0_1_0,NA,obsr896516,NA
URN:catalog:CLO:EBIRD:OBS811900180,Alcedo atthis,RO,"DN57, Județul Caraș-Severin, RO (44.647, 21.941)",Caras-Severin,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.6473,21.941,2019-10-01T00:00:00Z,1,10,2019,EBIRD,OBS811900180,CC0_1_0,NA,obsr1158213,NA
URN:catalog:CLO:EBIRD:OBS812948596,Phoenicopterus roseus,PT,Paul de Lagos,Faro,PRESENT,16,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1261,-8.68125,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812948596,CC0_1_0,NA,obsr727665,NA
URN:catalog:CLO:EBIRD:OBS812875696,Phoenicopterus roseus,PT,"Salt Pans, Castra Marim, PT (37.223, -7.44)",Faro,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.2229,-7.44023,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS812875696,CC0_1_0,NA,obsr288132,NA
URN:catalog:CLO:EBIRD:OBS813074401,Alcedo atthis,PT,"Valu De Lua, Beja, PT (37.709, ‎-8.491)",Beja,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.709,-8.49118,2019-10-05T00:00:00Z,5,10,2019,EBIRD,OBS813074401,CC0_1_0,NA,obsr966794,NA
URN:catalog:CLO:EBIRD_AU:OBS812535480,Phoenicopterus roseus,ES,Corta de Olivillos,Andalucía,PRESENT,NA,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1893,-6.08475,2019-10-02T00:00:00Z,2,10,2019,EBIRD_AU,OBS812535480,CC0_1_0,NA,obsr538502,NA
URN:catalog:CLO:EBIRD:OBS816370640,Alcedo atthis,HR,Plitvice Lakes National Park,Licko-senjska županija,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,44.87,15.6007,2019-10-14T00:00:00Z,14,10,2019,EBIRD,OBS816370640,CC0_1_0,NA,obsr1020468,NA
URN:catalog:CLO:EBIRD:OBS814972642,Alcedo atthis,PT,PN Ria Formosa--Cacela Velha,Faro,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.1563,-7.54586,2019-10-10T00:00:00Z,10,10,2019,EBIRD,OBS814972642,CC0_1_0,NA,obsr660616,NA
