speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
comkin1,Common Kingfisher,Alcedo atthis,L10381576,Syddansk Universitet,2020-10-11T10:20:00Z,1,55.3675517,10.4304028,TRUE,FALSE,FALSE,S74680078
comkin1,Common Kingfisher,Alcedo atthis,L7205701,Nakkebølle Inddæmning,2020-10-10T10:20:00Z,2,55.0713102,10.3653216,TRUE,FALSE,FALSE,S74653000
comkin1,Common Kingfisher,Alcedo atthis,L9989646,Kalvebod Fælled,2020-10-09T10:02:00Z,1,55.604147,12.546043,TRUE,FALSE,TRUE,S74603570
comkin1,Common Kingfisher,Alcedo atthis,L7333215,Gulstav Mose,2020-10-07T10:25:00Z,1,54.7276437,10.6895578,TRUE,FALSE,FALSE,S74527813
comkin1,Common Kingfisher,Alcedo atthis,L12448847,Pyntskoven,2020-10-07T08:30:00Z,1,56.277707,10.386858,TRUE,FALSE,TRUE,S74553527
comkin1,Common Kingfisher,Alcedo atthis,L8449239,Rønbæk Sø ved Hinnerup,2020-10-06T15:12:00Z,1,56.2615497,10.0651455,TRUE,FALSE,TRUE,S74496599
comkin1,Common Kingfisher,Alcedo atthis,L2382133,Filsø,2020-10-05T15:20:00Z,2,55.6953899,8.2350254,TRUE,FALSE,FALSE,S74561755
comkin1,Common Kingfisher,Alcedo atthis,L1599423,Nivå bugt strandenge,2020-10-04T16:49:00Z,1,55.9285641,12.5225504,TRUE,FALSE,FALSE,S74409616
comkin1,Common Kingfisher,Alcedo atthis,L7231436,Saltvandssøen,2020-10-04T16:30:00Z,1,54.9112855,8.6434239,TRUE,FALSE,FALSE,S74495639
comkin1,Common Kingfisher,Alcedo atthis,L1120277,Utterslev Mose,2020-10-04T15:22:00Z,1,55.7149,12.4941,TRUE,FALSE,FALSE,S74402995
comkin1,Common Kingfisher,Alcedo atthis,L5561893,Holløse Bredning,2020-10-04T14:07:00Z,1,56.0392056,12.1242714,TRUE,FALSE,FALSE,S74399134
comkin1,Common Kingfisher,Alcedo atthis,L9454421,Galtkær Grøft,2020-10-03T08:35:00Z,1,55.9300393,9.2096221,TRUE,FALSE,FALSE,S74348450
comkin1,Common Kingfisher,Alcedo atthis,L6313976,El Hondo PNat--Sur de Poniente,2020-10-14T19:10:00Z,1,38.1632881,-0.7482719,TRUE,FALSE,FALSE,S74814712
comkin1,Common Kingfisher,Alcedo atthis,L9256927,Villar de Corneja--Río Corneja,2020-10-14T18:59:00Z,1,40.4695673,-5.4340199,TRUE,FALSE,FALSE,S74816654
comkin1,Common Kingfisher,Alcedo atthis,L11323977,"17 Calle Juan Antonio Hernández del Águila, Murcia, Región de Murcia, ES (37,982, -1,13)",2020-10-14T18:22:00Z,1,37.9815347,-1.1301608,TRUE,FALSE,TRUE,S74811979
comkin1,Common Kingfisher,Alcedo atthis,L6586359,Embalse de Valmayor,2020-10-14T18:20:00Z,1,40.5609994,-4.0496635,TRUE,FALSE,FALSE,S74819575
comkin1,Common Kingfisher,Alcedo atthis,L6285348,Segovia--Senda Verde del Eresma y el Clamores,2020-10-14T18:19:00Z,1,40.9545705,-4.1284218,TRUE,FALSE,FALSE,S74811747
comkin1,Common Kingfisher,Alcedo atthis,L10955299,Parque de Las Presillas-Alcorcón,2020-10-14T18:14:00Z,1,40.3592662,-3.7982011,TRUE,FALSE,FALSE,S74815088
comkin1,Common Kingfisher,Alcedo atthis,L8243436,Río Manzanares--Pte Segovia-Pte San Isidro-T3,2020-10-14T18:06:00Z,1,40.4092548,-3.7219524,TRUE,FALSE,FALSE,S74814554
comkin1,Common Kingfisher,Alcedo atthis,L8340774,Dársena del Guadalquivir,2020-10-14T18:03:00Z,2,37.3857244,-6.0017848,TRUE,FALSE,FALSE,S74810163
comkin1,Common Kingfisher,Alcedo atthis,L3615129,Pamplona--La Magdalena,2020-10-14T18:00:00Z,3,42.8172313,-1.6316628,TRUE,FALSE,TRUE,S74817519
comkin1,Common Kingfisher,Alcedo atthis,L9544524,Simancas--Pesqueruela,2020-10-14T17:45:00Z,1,41.5550577,-4.8636494,TRUE,FALSE,FALSE,S74817418
comkin1,Common Kingfisher,Alcedo atthis,L4075842,Laguna de Navaseca,2020-10-14T17:37:00Z,1,39.1014798,-3.6180005,TRUE,FALSE,FALSE,S74824842
comkin1,Common Kingfisher,Alcedo atthis,L4135809,Charca de Suárez—Motril,2020-10-14T17:00:00Z,1,36.7247808,-3.5408163,TRUE,FALSE,FALSE,S74822179
comkin1,Common Kingfisher,Alcedo atthis,L6979832,Riu Ripoll a Barberà--Bassa del Molí Vermell,2020-10-14T16:22:00Z,1,41.5198373,2.1393235,TRUE,FALSE,FALSE,S74808907
comkin1,Common Kingfisher,Alcedo atthis,L1930154,Hoces Ebro Rudrón PNat--Molino del Canto,2020-10-14T15:57:00Z,1,42.8549148,-3.7138876,TRUE,FALSE,FALSE,S74826008
comkin1,Common Kingfisher,Alcedo atthis,L2523414,Inurritza Biotopo--Inurritza,2020-10-14T15:35:00Z,1,43.2896321,-2.1523547,TRUE,FALSE,FALSE,S74815870
comkin1,Common Kingfisher,Alcedo atthis,L2528489,Txingudi--Plaiaundi,2020-10-14T15:00:00Z,5,43.3489603,-1.7925982,TRUE,FALSE,FALSE,S74815341
comkin1,Common Kingfisher,Alcedo atthis,L8894713,Vicálvaro-Lagunas de Ambroz,2020-10-14T14:34:00Z,1,40.4150302,-3.6031695,TRUE,FALSE,FALSE,S74812079
comkin1,Common Kingfisher,Alcedo atthis,L4987321,Monroy--Embalse del Sotillo,2020-10-14T14:28:00Z,1,39.69471,-6.1788225,TRUE,FALSE,FALSE,S74813230
comkin1,Common Kingfisher,Alcedo atthis,L7923996,Zarza de Granadilla--Vegas Río Ambroz,2020-10-14T13:30:00Z,1,40.2019378,-6.0550169,TRUE,FALSE,FALSE,S74802126
comkin1,Common Kingfisher,Alcedo atthis,L11225861,"Liérganes, área urbana.",2020-10-14T12:04:00Z,1,43.342178,-3.7445031,TRUE,FALSE,FALSE,S74799953
comkin1,Common Kingfisher,Alcedo atthis,L5167546,Llanos de Cáceres--Camino de Perodosma,2020-10-14T11:34:00Z,1,39.5049309,-6.2859929,TRUE,FALSE,FALSE,S74806085
comkin1,Common Kingfisher,Alcedo atthis,L6536991,Embalse de Oleta,2020-10-14T11:00:00Z,1,43.3304848,-2.8578615,TRUE,FALSE,FALSE,S74799136
comkin1,Common Kingfisher,Alcedo atthis,L8646496,Almaraz de Duero,2020-10-14T10:30:00Z,1,41.4735532,-5.9143515,TRUE,FALSE,TRUE,S74813422
comkin1,Common Kingfisher,Alcedo atthis,L2779555,Urdaibai RB--bird center y laguna de Orueta,2020-10-14T10:30:00Z,1,43.3468523,-2.657007,TRUE,FALSE,FALSE,S74798995
comkin1,Common Kingfisher,Alcedo atthis,L5578500,Clot de Galvany--Charca Limícolas,2020-10-14T10:14:00Z,3,38.2429622,-0.5287144,TRUE,FALSE,FALSE,S74800260
comkin1,Common Kingfisher,Alcedo atthis,L12472348,"Passeig Vora Mar, Port de Pollença",2020-10-14T09:57:00Z,1,39.9111113,3.0916546,TRUE,FALSE,TRUE,S74798397
comkin1,Common Kingfisher,Alcedo atthis,L2490116,Salar de los Canos,2020-10-14T09:39:00Z,5,37.2219222,-1.8118644,TRUE,FALSE,FALSE,S74800138
comkin1,Common Kingfisher,Alcedo atthis,L7265766,RNat Villaviciosa--Observatorio de aves de Salín,2020-10-14T09:25:00Z,1,43.4877575,-5.4316335,TRUE,FALSE,FALSE,S74799382
comkin1,Common Kingfisher,Alcedo atthis,L10196250,"56 Lugar Zeluan, Principado de Asturias, ES (43,587, -5,92)",2020-10-14T09:00:00Z,2,43.5874739,-5.9196259,TRUE,FALSE,TRUE,S74801463
comkin1,Common Kingfisher,Alcedo atthis,L8757727,Franja costera Pedregalejo-El Palo,2020-10-14T08:57:00Z,1,36.7200396,-4.3664135,TRUE,FALSE,TRUE,S74798482
comkin1,Common Kingfisher,Alcedo atthis,L8907936,Parque Lineal del Manzanares--M30 a M40,2020-10-14T08:36:00Z,1,40.3745002,-3.6870031,TRUE,FALSE,FALSE,S74798686
comkin1,Common Kingfisher,Alcedo atthis,L3926575,Sotos de Alfaro RN,2020-10-14T08:32:00Z,3,42.2012781,-1.7417622,TRUE,FALSE,FALSE,S74798138
comkin1,Common Kingfisher,Alcedo atthis,L7373668,Río Guadiana--Brazo Jamaco (Badajoz),2020-10-14T08:25:00Z,11,38.885555600000004,-6.9647222,TRUE,TRUE,FALSE,S74808037
comkin1,Common Kingfisher,Alcedo atthis,L5165199,"Soria, márgenes del Duero",2020-10-14T08:17:00Z,1,41.7673747,-2.4549508,TRUE,FALSE,FALSE,S74813437
comkin1,Common Kingfisher,Alcedo atthis,L10141112,"Torre de la Caleta, Pj. N. Acantilados de Maro, Nerja",2020-10-14T08:00:00Z,1,36.7402968,-3.7849598,TRUE,FALSE,TRUE,S74821201
comkin1,Common Kingfisher,Alcedo atthis,L6187479,Pantano de los melonares,2020-10-14T07:54:00Z,6,37.767458,-5.8934784,TRUE,FALSE,FALSE,S74821325
comkin1,Common Kingfisher,Alcedo atthis,L4185305,Laguna de Galisteo,2020-10-14T07:50:00Z,1,39.9946679,-6.2837317,TRUE,FALSE,FALSE,S74802109
comkin1,Common Kingfisher,Alcedo atthis,L3599919,Zaragoza--Parque del Agua,2020-10-14T07:50:00Z,1,41.6687038,-0.9127665,TRUE,FALSE,FALSE,S74798770
comkin1,Common Kingfisher,Alcedo atthis,L3563533,Sant Feliu de Llobregat--Riu Llobregat,2020-10-14T07:45:00Z,2,41.3787407,2.0284152,TRUE,FALSE,FALSE,S74798185
comkin1,Common Kingfisher,Alcedo atthis,L12496841,Sèquia Major,2020-10-14T00:00:00Z,1,41.0827533,1.1757538,TRUE,FALSE,TRUE,S74824660
comkin1,Common Kingfisher,Alcedo atthis,L12489861,"A-14, Hellín, Castilla-La Mancha, ES (38,402, -1,644)",2020-10-13T20:00:00Z,1,38.4023954,-1.6440992,TRUE,FALSE,TRUE,S74782175
comkin1,Common Kingfisher,Alcedo atthis,L4945852,"Xove--Lago, Area general (piscifactoría, charcas, marisma, praia e enseada)",2020-10-13T19:29:00Z,2,43.7082985,-7.4798981,TRUE,FALSE,FALSE,S74774247
comkin1,Common Kingfisher,Alcedo atthis,L8337410,"Gozón--Cerín, Bañugues",2020-10-13T19:05:00Z,1,43.6333575,-5.8188734,TRUE,FALSE,TRUE,S74772841
comkin1,Common Kingfisher,Alcedo atthis,L6712248,Urbanización Costa Ballena--Estanque,2020-10-13T19:00:00Z,2,36.6925622,-6.4202627,TRUE,FALSE,FALSE,S74776981
comkin1,Common Kingfisher,Alcedo atthis,L6174631,Lugo--Tramo Parque Sagrado Corazón/A Chanca/LU-530,2020-10-13T19:00:00Z,1,43.0153795,-7.5488949,TRUE,FALSE,FALSE,S74773516
comkin1,Common Kingfisher,Alcedo atthis,L10101884,Brazo del Este-Conde Chico,2020-10-13T19:00:00Z,1,37.2006963,-6.0545286,TRUE,FALSE,TRUE,S74782901
comkin1,Common Kingfisher,Alcedo atthis,L3718579,Zeluán--Ensenada de Llodero,2020-10-13T18:48:00Z,1,43.5873843,-5.9198686,TRUE,FALSE,FALSE,S74809354
comkin1,Common Kingfisher,Alcedo atthis,L12488722,Sendero de la Mariposa Monarca,2020-10-13T18:38:00Z,1,36.2907656,-5.4460092,TRUE,FALSE,FALSE,S74774752
comkin1,Common Kingfisher,Alcedo atthis,L6024575,Valle Amblés--El Fresno y la Pelmaza,2020-10-13T18:28:00Z,1,40.6163228,-4.7580889,TRUE,FALSE,FALSE,S74774693
comkin1,Common Kingfisher,Alcedo atthis,L977607,Desembocadura del Guadalhorce--Área General,2020-10-13T18:15:00Z,2,36.6728249,-4.4560289,TRUE,FALSE,FALSE,S74780406
comkin1,Common Kingfisher,Alcedo atthis,L4865496,"Sureste PNat--Miralrío, Velilla de San Antonio",2020-10-13T17:54:00Z,2,40.3539476,-3.4822154,TRUE,FALSE,FALSE,S74787306
comkin1,Common Kingfisher,Alcedo atthis,L5834416,Salburua--observatorio de los Fresnos,2020-10-13T17:31:00Z,1,42.8583073,-2.6332399,TRUE,FALSE,FALSE,S74781417
comkin1,Common Kingfisher,Alcedo atthis,L4804031,Embalse de Gargáligas,2020-10-13T17:27:00Z,1,39.1924515,-5.3556018,TRUE,FALSE,FALSE,S74777706
comkin1,Common Kingfisher,Alcedo atthis,L2806969,Ría del Barbadun,2020-10-13T17:09:00Z,1,43.3459779,-3.1183168,TRUE,FALSE,FALSE,S74775439
comkin1,Common Kingfisher,Alcedo atthis,L4515983,Río Matachel--Alange,2020-10-13T14:26:00Z,1,38.801955,-6.2635911,TRUE,FALSE,FALSE,S74799168
comkin1,Common Kingfisher,Alcedo atthis,L12192006,E.Barasona-Agua Salada,2020-10-13T14:10:00Z,3,42.1251162,0.344887,TRUE,FALSE,TRUE,S74777602
comkin1,Common Kingfisher,Alcedo atthis,L2779557,Urdaibai Reserva de la Biosfera--San Kristobal,2020-10-13T12:55:00Z,1,43.3733234,-2.6877236,TRUE,FALSE,FALSE,S74769623
comkin1,Common Kingfisher,Alcedo atthis,L3983544,Salinas de San Pedro del Pinatar,2020-10-13T12:37:00Z,2,37.8340132,-0.7742357,TRUE,FALSE,FALSE,S74768697
comkin1,Common Kingfisher,Alcedo atthis,L10035675,Aranda de Duero--Riberas del Duero,2020-10-13T11:04:00Z,1,41.6599402,-3.6820708,TRUE,FALSE,TRUE,S74785794
comkin1,Common Kingfisher,Alcedo atthis,L4353800,Embalse de Arrocampo--Observatorio 2,2020-10-13T11:02:00Z,3,39.84317,-5.683504,TRUE,FALSE,FALSE,S74778687
comkin1,Common Kingfisher,Alcedo atthis,L8029637,Valle del Arlanza--Covarrubias,2020-10-13T10:50:00Z,2,42.0564863,-3.521016,TRUE,FALSE,FALSE,S74767686
comkin1,Common Kingfisher,Alcedo atthis,L1933903,Parque del Alamillo,2020-10-13T10:34:00Z,1,37.4182531,-5.9961319,TRUE,FALSE,FALSE,S74771163
comkin1,Common Kingfisher,Alcedo atthis,L8426985,Embalse del Guadanuño,2020-10-13T10:30:00Z,2,38.0229845,-4.7943294,TRUE,FALSE,FALSE,S74767858
comkin1,Common Kingfisher,Alcedo atthis,L4146872,Salinas de Santa Pola PNat--Cuadratet,2020-10-13T10:23:00Z,1,38.1799722,-0.61869,TRUE,FALSE,FALSE,S74767766
comkin1,Common Kingfisher,Alcedo atthis,L12487689,"Auto selected 40.76986, 0.72935",2020-10-13T10:10:00Z,2,40.769855,0.729346,TRUE,FALSE,TRUE,S74767303
comkin1,Common Kingfisher,Alcedo atthis,L5621534,Palazuelo--Arrozales al norte,2020-10-13T09:41:00Z,1,39.1235262,-5.7357416,TRUE,FALSE,FALSE,S74767235
comkin1,Common Kingfisher,Alcedo atthis,L3879826,Marjal dels Moros,2020-10-13T09:41:00Z,6,39.6209621,-0.2569342,TRUE,FALSE,FALSE,S74769515
comkin1,Common Kingfisher,Alcedo atthis,L2526215,Getaria,2020-10-13T09:40:00Z,1,43.3011879,-2.2021694,TRUE,FALSE,FALSE,S74780186
comkin1,Common Kingfisher,Alcedo atthis,L6266091,Baldaio--área general,2020-10-13T09:40:00Z,1,43.293173,-8.6652946,TRUE,FALSE,FALSE,S74771293
comkin1,Common Kingfisher,Alcedo atthis,L5724588,Salinas de Santa Pola PNat--Els Xiprerets,2020-10-13T09:34:00Z,1,38.198883,-0.576256,TRUE,FALSE,FALSE,S74767278
comkin1,Common Kingfisher,Alcedo atthis,L5005230,El Hondo PNat--Centro de Visitantes,2020-10-13T09:30:00Z,2,38.1865765,-0.7879096,TRUE,FALSE,FALSE,S74770404
comkin1,Common Kingfisher,Alcedo atthis,L7274282,Sierra de Fuentes--Charcas de Acuicultura,2020-10-13T09:30:00Z,1,39.4476138,-6.2645831,TRUE,FALSE,FALSE,S74770847
comkin1,Common Kingfisher,Alcedo atthis,L4976842,Embalse de San Andrés,2020-10-13T09:24:00Z,1,43.5007255,-5.7619429,TRUE,FALSE,FALSE,S74767565
comkin1,Common Kingfisher,Alcedo atthis,L2774880,Embalse de Arrocampo--Observatorio 1,2020-10-13T09:15:00Z,4,39.8482976,-5.6791699,TRUE,FALSE,FALSE,S74778583
comkin1,Common Kingfisher,Alcedo atthis,L5699179,Lagunas de Villafáfila RNat--Casa del Parque,2020-10-13T09:07:00Z,1,41.8537079,-5.5946374,TRUE,FALSE,FALSE,S74776485
comkin1,Common Kingfisher,Alcedo atthis,L5171766,Marina del Carmolí,2020-10-13T08:55:00Z,1,37.7016827,-0.854702,TRUE,FALSE,FALSE,S74767123
comkin1,Common Kingfisher,Alcedo atthis,L4805927,Badajoz--Azud del Guadiana,2020-10-13T08:30:00Z,5,38.8619787,-7.0147061,TRUE,FALSE,FALSE,S74776390
comkin1,Common Kingfisher,Alcedo atthis,L2575103,Estany d'Ivars--Area general,2020-10-13T08:21:00Z,3,41.6817586,0.9481287,TRUE,FALSE,FALSE,S74770399
comkin1,Common Kingfisher,Alcedo atthis,L5532716,Valladolid--Río Esgueva,2020-10-13T08:10:00Z,1,41.6508874,-4.7089784,TRUE,FALSE,FALSE,S74767617
comkin1,Common Kingfisher,Alcedo atthis,L12214610,Charca De Cuevas Bajas,2020-10-13T07:30:00Z,1,37.2396286,-4.4877662,TRUE,FALSE,TRUE,S74768405
comkin1,Common Kingfisher,Alcedo atthis,L12489867,Javier--Canal de Las Bardenas,2020-10-13T01:00:00Z,1,42.5563858,-1.2048734,TRUE,FALSE,TRUE,S74782205
comkin1,Common Kingfisher,Alcedo atthis,L7721917,Zarza de Montánchez--Embalse de Navarredonda,2020-10-13T00:00:00Z,3,39.2404545,-6.0174179,TRUE,FALSE,FALSE,S74798326
comkin1,Common Kingfisher,Alcedo atthis,L12484139,"Unnamed Road, Valencia de Don Juan, Castilla y León, ES (42,286, -5,532)",2020-10-12T19:37:00Z,2,42.2859745,-5.5316994,TRUE,FALSE,TRUE,S74745101
comkin1,Common Kingfisher,Alcedo atthis,L5557882,Salamanca--Parque Botánico de la Universidad-Huerta Otea,2020-10-12T18:45:00Z,1,40.9641829,-5.6823564,TRUE,FALSE,FALSE,S74784812
comkin1,Common Kingfisher,Alcedo atthis,L4582867,Río Antas--Desembocadura,2020-10-12T18:29:00Z,1,37.199481,-1.813051,TRUE,FALSE,FALSE,S74743176
comkin1,Common Kingfisher,Alcedo atthis,L12483629,"Parque natural de s’Albufera des Grau, Maó-Mahón ES-Illes Balears 39.94384, 4.25117",2020-10-12T18:26:00Z,2,39.943837,4.251172,TRUE,FALSE,TRUE,S74741944
comkin1,Common Kingfisher,Alcedo atthis,L5501747,Ses Feixes,2020-10-12T18:19:00Z,2,38.9182407,1.4525701,TRUE,FALSE,FALSE,S74742047
comkin1,Common Kingfisher,Alcedo atthis,L5826470,Marismas del Odiel PNat--Espigón Juan Carlos I,2020-10-12T18:17:00Z,1,37.139793,-6.8752527,TRUE,FALSE,FALSE,S74745131
comkin1,Common Kingfisher,Alcedo atthis,L1914843,Zaragoza--Galacho de Juslibol,2020-10-12T18:10:00Z,2,41.7033255,-0.9280014,TRUE,FALSE,FALSE,S74742104
comkin1,Common Kingfisher,Alcedo atthis,L6472187,Lagunas de Camino Colorado,2020-10-12T18:01:00Z,1,36.8087178,-6.3256922,TRUE,FALSE,FALSE,S74738004
comkin1,Common Kingfisher,Alcedo atthis,L6362852,El Hondo PNat--Observatorio El Saladar,2020-10-12T17:56:00Z,3,38.1859259,-0.7860377,TRUE,FALSE,FALSE,S74821592
comkin1,Common Kingfisher,Alcedo atthis,L4981329,La Janda--Arrozales De Benalup,2020-10-12T17:50:00Z,1,36.304294,-5.7978227,TRUE,FALSE,FALSE,S74740563
comkin1,Common Kingfisher,Alcedo atthis,L11361267,El Hondo PNat--La Raja,2020-10-12T17:47:00Z,1,38.1750228,-0.767374,TRUE,FALSE,FALSE,S74738634
comkin1,Common Kingfisher,Alcedo atthis,L3932776,Sureste PNat--Lagunas de Velilla de San Antonio,2020-10-12T17:43:00Z,1,40.363635,-3.4996605,TRUE,FALSE,FALSE,S74749161
comkin1,Common Kingfisher,Alcedo atthis,L11910977,Sant Joan del Pas--El Pantanet,2020-10-12T17:30:00Z,1,40.6058311,0.4016459,TRUE,FALSE,FALSE,S74747874
comkin1,Common Kingfisher,Alcedo atthis,L5385368,Río Guadiana--Alarcos al Jabalón,2020-10-12T17:30:00Z,3,38.9124608,-4.0709496,TRUE,FALSE,FALSE,S74803034
comkin1,Common Kingfisher,Alcedo atthis,L5200968,Hoces Ebro Rudrón PNat--Zamanzas-Los Altos,2020-10-12T17:26:00Z,1,42.8489728,-3.7268409,TRUE,FALSE,FALSE,S74753673
comkin1,Common Kingfisher,Alcedo atthis,L4872424,Maristany (Port d'Alcúdia),2020-10-12T17:25:00Z,1,39.8422201,3.1195593,TRUE,FALSE,FALSE,S74737215
comkin1,Common Kingfisher,Alcedo atthis,L10423171,Ría de Muros-Noia (enseada de Bornalle e esteiro do rego Rateira),2020-10-12T17:17:00Z,1,42.7988424,-9.0185673,TRUE,FALSE,TRUE,S74739669
comkin1,Common Kingfisher,Alcedo atthis,L10249318,"Riet Vell - 9 Partida Eucaliptus, Amposta, Catalunya, ES (40,661, 0,776)",2020-10-12T17:15:00Z,4,40.661117,0.7755074,TRUE,FALSE,TRUE,S74738143
comkin1,Common Kingfisher,Alcedo atthis,L12482721,"220 Calle Gargola, Puerto Marino, Comunidad Valenciana, ES (38,242, -0,529)",2020-10-12T16:54:00Z,1,38.2424066,-0.5286789,TRUE,FALSE,TRUE,S74736538
comkin1,Common Kingfisher,Alcedo atthis,L4785893,Pantano de Mas Blanc,2020-10-12T16:49:00Z,2,41.589471,0.410651,TRUE,FALSE,FALSE,S74735463
comkin1,Common Kingfisher,Alcedo atthis,L9780095,Milles de La Polvorosa--Rio Esla,2020-10-12T16:49:00Z,2,41.9073378,-5.7348855,TRUE,FALSE,FALSE,S74776758
comkin1,Common Kingfisher,Alcedo atthis,L4150259,Parque Lineal de Manzanares--M40 a M45,2020-10-12T16:35:00Z,1,40.3540534,-3.6761596,TRUE,FALSE,FALSE,S74743253
comkin1,Common Kingfisher,Alcedo atthis,L6662201,Bahía de Santander--Marismas de Engoa/Pedrosa,2020-10-12T16:15:00Z,1,43.4114919,-3.7984022,TRUE,FALSE,FALSE,S74736929
comkin1,Common Kingfisher,Alcedo atthis,L4389108,Embalse de Campos del Paraíso,2020-10-12T16:14:00Z,1,39.9786986,-2.7355313,TRUE,FALSE,FALSE,S74734645
comkin1,Common Kingfisher,Alcedo atthis,L3905073,Clot de Galvany--Área general,2020-10-12T16:05:00Z,1,38.2388206,-0.5204666,TRUE,FALSE,FALSE,S74741408
comkin1,Common Kingfisher,Alcedo atthis,L9892561,Benaoján (Molino del Santo),2020-10-12T16:00:00Z,1,36.7127267,-5.2484558,TRUE,FALSE,TRUE,S74748541
comkin1,Common Kingfisher,Alcedo atthis,L4793019,Aiguamolls de l'Empordà PNat--Estany de Palau,2020-10-12T15:19:00Z,3,42.2785708,3.1263041,TRUE,FALSE,FALSE,S74730672
comkin1,Common Kingfisher,Alcedo atthis,L5284581,Salamanca--Isla del Soto,2020-10-12T15:05:00Z,2,40.9525643,-5.6358576,TRUE,FALSE,FALSE,S74744519
comkin1,Common Kingfisher,Alcedo atthis,L9074085,"NA-8607, Tafalla, Navarra, ES (42,546, -1,668) HUERTO",2020-10-12T14:59:00Z,1,42.5458638,-1.668276,TRUE,FALSE,TRUE,S74732129
comkin1,Common Kingfisher,Alcedo atthis,L6595084,Foz do Miñor--Esteiro de A Foz,2020-10-12T14:50:00Z,2,42.11751,-8.8189745,TRUE,FALSE,FALSE,S74736221
comkin1,Common Kingfisher,Alcedo atthis,L5925467,Clot De Galvany,2020-10-12T14:39:00Z,3,38.243249,-0.5298627,TRUE,FALSE,TRUE,S74798486
comkin1,Common Kingfisher,Alcedo atthis,L9845949,Oiartzun--Mendibil Txara,2020-10-12T14:30:00Z,1,43.2969389,-1.8700542,TRUE,FALSE,FALSE,S74735298
comkin1,Common Kingfisher,Alcedo atthis,L6171335,Carnota--A Berberecheira,2020-10-12T13:48:00Z,1,42.8502767,-9.1100264,TRUE,FALSE,FALSE,S74728337
comkin1,Common Kingfisher,Alcedo atthis,L4548723,Salinas de Marchamalo,2020-10-12T13:45:00Z,1,37.6359578,-0.7192612,TRUE,FALSE,FALSE,S74816866
comkin1,Common Kingfisher,Alcedo atthis,L12481766,"San Jaime de Enveija, Cataluña, ES (40,689, 0,838)",2020-10-12T13:44:00Z,1,40.6888002,0.8381199,TRUE,FALSE,TRUE,S74731286
comkin1,Common Kingfisher,Alcedo atthis,L12481441,"Plaza del Puente, 2, Simancas ES-Castilla y León 41.59015, -4.82340",2020-10-12T13:35:00Z,2,41.590153,-4.823397,TRUE,FALSE,TRUE,S74729177
comkin1,Common Kingfisher,Alcedo atthis,L12492586,castronuño,2020-10-12T13:00:00Z,1,41.3933587,-5.2669573,TRUE,FALSE,TRUE,S74798258
comkin1,Common Kingfisher,Alcedo atthis,L4205668,Laguna de Sariñena,2020-10-12T12:51:00Z,2,41.7904488,-0.1776266,TRUE,FALSE,FALSE,S74727301
comkin1,Common Kingfisher,Alcedo atthis,L5571003,L'Albufera PNat--Arrozales Sur,2020-10-12T12:49:00Z,NA,39.2967231,-0.3567743,TRUE,FALSE,FALSE,S74727881
comkin1,Common Kingfisher,Alcedo atthis,L7153292,"Pista del Cristo de El Pardo, Madrid, Comunidad de Madrid, ES (40,521, -3,78)",2020-10-12T12:37:00Z,1,40.5208018,-3.7802339,TRUE,FALSE,TRUE,S74729172
comkin1,Common Kingfisher,Alcedo atthis,L8218984,Belchite--Pueblo,2020-10-12T12:35:00Z,1,41.3022902,-0.7523878,TRUE,FALSE,FALSE,S74748588
comkin1,Common Kingfisher,Alcedo atthis,L6294222,Enseada de San Simón--Salinas de Vilaboa,2020-10-12T12:30:00Z,1,42.3522143,-8.6340325,TRUE,FALSE,FALSE,S74739535
comkin1,Common Kingfisher,Alcedo atthis,L6224735,Río Zapatón--Arroyo del Toril,2020-10-12T12:27:00Z,1,39.1185667,-6.8756403,TRUE,FALSE,FALSE,S74734817
comkin1,Common Kingfisher,Alcedo atthis,L12481036,"16 Paseo la Grana, Puente la Reina, Navarra, ES (42,671, -1,819)",2020-10-12T12:20:00Z,1,42.6712615,-1.8188623,TRUE,FALSE,TRUE,S74727039
comkin1,Common Kingfisher,Alcedo atthis,L6825595,Villasrubias--Melojar de Riofrío,2020-10-12T12:19:00Z,1,40.3252338,-6.6466618,TRUE,FALSE,FALSE,S74727480
comkin1,Common Kingfisher,Alcedo atthis,L2526295,Orio,2020-10-12T11:45:00Z,2,43.2874443,-2.130415,TRUE,FALSE,FALSE,S74727974
comkin1,Common Kingfisher,Alcedo atthis,L4897899,Embalse de Juarros de Voltoya,2020-10-12T11:45:00Z,4,41.0269239,-4.5240927,TRUE,FALSE,FALSE,S74728685
comkin1,Common Kingfisher,Alcedo atthis,L6031749,ECO - Zaragoza - Parque Del Agua,2020-10-12T11:40:00Z,1,41.6710328,-0.9098452,TRUE,FALSE,TRUE,S74727264
comkin1,Common Kingfisher,Alcedo atthis,L12484107,Montemayor,2020-10-12T11:30:00Z,1,38.7032841,-2.232077,TRUE,FALSE,TRUE,S74744876
comkin1,Common Kingfisher,Alcedo atthis,L5126197,Villaviciosa RNat--Area General,2020-10-12T11:12:00Z,3,43.5166188,-5.3964569,TRUE,FALSE,FALSE,S74726750
comkin1,Common Kingfisher,Alcedo atthis,L12481051,"Auto selected 40.44367, -3.74162",2020-10-12T11:06:00Z,2,40.443674,-3.741623,TRUE,FALSE,TRUE,S74727111
