"id","lat","lon","place","name","country"
NA,44.6489909,18.005514,"hamlet","Ćehajići","bosnia-herzegovina"
NA,44.6465026,18.013207,"hamlet","Hadžići","bosnia-herzegovina"
NA,44.643663,17.9981975,"hamlet","Hasičići","bosnia-herzegovina"
NA,44.7069068,17.9854987,"hamlet","Rajkovača","bosnia-herzegovina"
NA,44.7012029,17.9880092,"hamlet","Baštjanovići","bosnia-herzegovina"
NA,44.6976948,17.9771735,"hamlet","Mandiri","bosnia-herzegovina"
NA,44.6881001,17.9756718,"hamlet","Vlasulje","bosnia-herzegovina"
NA,44.6795565,17.9731616,"hamlet","Omerbašićka","bosnia-herzegovina"
NA,44.6853693,17.9913802,"hamlet","Torine","bosnia-herzegovina"
NA,42.9441982,17.6908157,"hamlet","Dubrava","bosnia-herzegovina"
NA,42.9277962,17.7083122,"locality","Moševske Stijene","bosnia-herzegovina"
NA,42.9323879,17.6011064,"locality","Prisoje","bosnia-herzegovina"
NA,44.4999316,18.679506,"hamlet","Krešići","bosnia-herzegovina"
NA,44.720858,18.8547803,"village","Gajevi","bosnia-herzegovina"
NA,44.6845187,18.6560405,"village","Sitari","bosnia-herzegovina"
NA,44.4909413,18.7003833,"hamlet","Petrovići","bosnia-herzegovina"
NA,44.4920847,18.7058597,"hamlet","Milići","bosnia-herzegovina"
NA,44.5120229,18.608502,"hamlet","Marići","bosnia-herzegovina"
NA,44.5227846,18.6179427,"hamlet","Nikešići","bosnia-herzegovina"
NA,44.5247256,18.6326196,"hamlet","Vilušići","bosnia-herzegovina"
NA,44.51509,18.6224923,"hamlet","Grabik","bosnia-herzegovina"
NA,44.5166739,18.6284828,"hamlet","Matičevići","bosnia-herzegovina"
NA,44.5104284,18.6240916,"hamlet","Keroši","bosnia-herzegovina"
NA,44.5102734,18.6317312,"hamlet","Ankovica","bosnia-herzegovina"
NA,44.5173859,18.6912652,"hamlet","Buhačica","bosnia-herzegovina"
NA,44.5350777,18.7138368,"suburb","Sepetari","bosnia-herzegovina"
NA,44.5376395,18.7188529,"hamlet","Peranovići","bosnia-herzegovina"
NA,44.5397969,18.7117302,"hamlet","Bošnjići","bosnia-herzegovina"
NA,44.539333,18.7517932,"hamlet","Andrijići","bosnia-herzegovina"
NA,44.5509175,18.7256704,"hamlet","Brčine Gordana plac","bosnia-herzegovina"
NA,44.5534333,18.7340765,"hamlet","Pavići","bosnia-herzegovina"
NA,44.55618,18.724236,"hamlet","Andrići","bosnia-herzegovina"
NA,44.567953,18.7322043,"hamlet","Moskovići","bosnia-herzegovina"
NA,44.5711567,18.7265008,"hamlet","Pranjići","bosnia-herzegovina"
NA,44.5787023,18.7490141,"hamlet","Ostojići","bosnia-herzegovina"
NA,44.5827154,18.7439482,"hamlet","Jurkići","bosnia-herzegovina"
NA,44.5749126,18.7129673,"hamlet","Josipovići","bosnia-herzegovina"
NA,44.5715021,18.707443,"hamlet","Kamenjaši","bosnia-herzegovina"
NA,44.5837029,18.6996644,"hamlet","Pejići","bosnia-herzegovina"
NA,44.585816,18.6999477,"hamlet","Martinovići","bosnia-herzegovina"
NA,44.577878,18.6985285,"hamlet","Drenovnik","bosnia-herzegovina"
NA,44.555798,18.6550389,"hamlet","Matanovići","bosnia-herzegovina"
NA,44.485861,18.7099498,"hamlet","Perići","bosnia-herzegovina"
NA,44.4757393,18.6604948,"hamlet","Tadići","bosnia-herzegovina"
NA,44.4741372,18.6561373,"village","Spreča","bosnia-herzegovina"
NA,43.6562674,17.910602,"village","Hajdari","bosnia-herzegovina"
NA,43.6602565,17.9149896,"village","Bubale","bosnia-herzegovina"
NA,43.6114085,19.4942906,"village","Увац","bosnia-herzegovina"
NA,43.5931202,19.4435904,"hamlet","Gornje Mioče","bosnia-herzegovina"
NA,43.5439204,19.2749666,"village","Стрмац","bosnia-herzegovina"
NA,36.5076567,23.0590147,NA,"Neapoli","bosnia-herzegovina"
NA,37.9639182,23.5568497,NA,"Πέραμα","bosnia-herzegovina"
NA,45.0983094,18.4221013,"village","Trnjak","bosnia-herzegovina"
NA,45.0681668,18.5256593,"hamlet","Malice","bosnia-herzegovina"
NA,45.0642936,18.5173823,"hamlet","Zberaje","bosnia-herzegovina"
NA,45.0160372,18.3556472,"village","Cvek","bosnia-herzegovina"
NA,45.0246671,18.3551814,"village","Gornjani","bosnia-herzegovina"
NA,45.0222762,18.3477041,"village","Ivankovici","bosnia-herzegovina"
NA,44.9740848,18.3512913,"village","Gornjani","bosnia-herzegovina"
NA,44.5120454,18.9627844,"village","Sarci","bosnia-herzegovina"
NA,44.9816461,18.3689525,"hamlet","Obale","bosnia-herzegovina"
NA,44.991879,18.3813865,"village","Poloj","bosnia-herzegovina"
NA,43.8339639,18.467569,"yes","Brus","bosnia-herzegovina"
NA,44.7296479,18.8810985,"hamlet","Brda","bosnia-herzegovina"
NA,44.1524961,19.2814838,"hamlet","Gornji Potočari","bosnia-herzegovina"
NA,44.1191168,19.2896094,"village","Fojhar","bosnia-herzegovina"
NA,44.7103338,18.8915206,"hamlet","Kalat","bosnia-herzegovina"
NA,44.6227353,19.2100119,"village","Kostići","bosnia-herzegovina"
NA,44.6030455,19.1935846,"village","Potok","bosnia-herzegovina"
NA,44.5886122,19.1837499,"village","Staro Selo","bosnia-herzegovina"
NA,44.6157694,19.1866699,"village","Dugo Polje","bosnia-herzegovina"
NA,44.3411703,19.0955883,"village","Bajrići","bosnia-herzegovina"
NA,44.3483528,19.0982581,"village","Sefići","bosnia-herzegovina"
NA,44.3570317,19.0797926,"village","Sultanovići","bosnia-herzegovina"
NA,44.6158855,19.164864,"village","Ljuboievići","bosnia-herzegovina"
NA,44.6090428,19.1632874,"village","Srednja Maja","bosnia-herzegovina"
NA,44.9572796,16.463116,"hamlet","Kulina","bosnia-herzegovina"
NA,44.947857,16.4557374,"hamlet","Dedići","bosnia-herzegovina"
NA,44.5069,19.0110855,"hamlet","Dẑakići","bosnia-herzegovina"
NA,44.516265,18.9970303,"village","Mamići","bosnia-herzegovina"
NA,44.5146198,19.0060616,"hamlet","Mandẑići","bosnia-herzegovina"
NA,44.5158402,19.01232,"hamlet","Ramići","bosnia-herzegovina"
NA,44.9538208,16.4657531,"hamlet","Čelopek","bosnia-herzegovina"
NA,44.4979248,18.992461,"village","Svrake","bosnia-herzegovina"
NA,44.5042548,19.0208952,"village","Fatići","bosnia-herzegovina"
NA,44.509459,19.0265903,"village","Mahmutovići","bosnia-herzegovina"
NA,44.5009933,19.0216935,"village","Rizvanovići","bosnia-herzegovina"
NA,44.3134293,19.0978312,"village","Gornje Devanje","bosnia-herzegovina"
NA,44.3249867,19.0969342,"village","Miloŝevići","bosnia-herzegovina"
NA,44.3173669,19.0866248,"village","Veoĉa","bosnia-herzegovina"
NA,44.3219599,19.1225972,"village","Ŝahmani","bosnia-herzegovina"
NA,43.8282482,18.6072848,"village","Kaluđer","bosnia-herzegovina"
NA,43.8331889,18.6233974,"village","Careve Vode","bosnia-herzegovina"
NA,44.6400555,19.2128175,"village","Bojovići","bosnia-herzegovina"
NA,44.5155233,18.4775869,"village","Mujkići","bosnia-herzegovina"
NA,44.5414067,18.4817128,"village","Barice","bosnia-herzegovina"
NA,44.5407082,18.4684573,"village","Baćići","bosnia-herzegovina"
NA,44.5351569,18.4912032,"village","Bektići","bosnia-herzegovina"
NA,44.5364069,18.4744919,"village","Jašari","bosnia-herzegovina"
NA,44.5552328,18.4580904,"village","Kovačevići","bosnia-herzegovina"
NA,44.5457445,18.4629385,"village","Mahmutovići","bosnia-herzegovina"
NA,44.5329876,18.4830539,"village","Zajići","bosnia-herzegovina"
NA,44.9786237,16.4390385,"village","Suhača","bosnia-herzegovina"
NA,44.9829768,16.4286784,"hamlet","Halilovići","bosnia-herzegovina"
NA,44.976132,16.4368382,"hamlet","Hodžići","bosnia-herzegovina"
NA,44.9891071,16.4246266,"hamlet","Hadžići","bosnia-herzegovina"
NA,44.9963194,16.4088192,"hamlet","Dolovljani","bosnia-herzegovina"
NA,44.9608433,16.4412002,"hamlet","Mehinovići","bosnia-herzegovina"
NA,44.7816043,19.2693308,"village","Dijelovi","bosnia-herzegovina"
NA,44.7951435,19.2831695,"village","Nova Ljeskovaĉa","bosnia-herzegovina"
NA,44.7968299,19.2730301,"village","Stara Ljeskovaĉa","bosnia-herzegovina"
NA,45.0469439,16.3750545,"suburb","Stari Grad","bosnia-herzegovina"
NA,45.0490435,16.3814833,"suburb","Caprag","bosnia-herzegovina"
NA,44.8450137,19.3065782,"hamlet","Dobra Voda","bosnia-herzegovina"
NA,45.0531666,16.3846062,"suburb","Ustisana","bosnia-herzegovina"
NA,43.8477057,18.3707873,"suburb","Čengić Vila","bosnia-herzegovina"
NA,43.8508596,18.3694409,"suburb","Čengić Vila","bosnia-herzegovina"
NA,44.852271,19.3182828,"village","Donji Balvani","bosnia-herzegovina"
NA,44.8623881,19.3073698,"village","Gornji Balvani","bosnia-herzegovina"
NA,44.8383014,19.3099317,"village","Lazica Mahala","bosnia-herzegovina"
NA,44.8570364,19.3096185,"village","Meterezi","bosnia-herzegovina"
NA,43.841883,18.3451684,"suburb","Faza B","bosnia-herzegovina"
NA,43.8427414,18.3514666,"suburb","Faza C","bosnia-herzegovina"
NA,43.8456113,18.3475486,"suburb","Faza A","bosnia-herzegovina"
NA,43.8383782,18.3446003,"suburb","Olimpijsko selo","bosnia-herzegovina"
NA,44.9733945,16.5526708,"hamlet","Jurići","bosnia-herzegovina"
NA,44.9939921,16.5007233,"hamlet","Stankovići","bosnia-herzegovina"
NA,45.0076851,16.4065991,"hamlet","Ekići","bosnia-herzegovina"
NA,45.0400256,16.4245348,"hamlet","Buljuk","bosnia-herzegovina"
NA,45.0436056,16.4059899,"hamlet","Bobovnjak","bosnia-herzegovina"
NA,44.9489158,16.4866454,"hamlet","Vranovica","bosnia-herzegovina"
NA,44.8056955,17.1195145,"village","Saračica","bosnia-herzegovina"
NA,44.8179892,16.5228817,"hamlet","Haradine","bosnia-herzegovina"
NA,44.8210291,16.519744,"hamlet","Gaj","bosnia-herzegovina"
NA,44.8305192,16.5103656,"hamlet","Čirkići","bosnia-herzegovina"
NA,44.8034439,16.5324689,"hamlet","Došci","bosnia-herzegovina"
NA,44.9720587,16.4337911,"hamlet","Dedići","bosnia-herzegovina"
NA,44.9834963,16.4404135,"hamlet","Barjaktarevića Brdo","bosnia-herzegovina"
NA,44.9583256,16.4830932,"hamlet","Rudine","bosnia-herzegovina"
NA,44.9548538,16.4779065,"hamlet","Antonići","bosnia-herzegovina"
NA,45.006665,16.4310785,"hamlet","Novakovići","bosnia-herzegovina"
NA,44.1570462,19.3023567,"village","Potočari","bosnia-herzegovina"
NA,43.5287581,19.2015043,"hamlet","Бабино Брдо","bosnia-herzegovina"
NA,43.5317334,19.1930075,"hamlet","Крећа","bosnia-herzegovina"
NA,43.6995786,19.2505615,"hamlet","Горња Стрмица","bosnia-herzegovina"
NA,43.6465553,19.2670643,"village","Гривин","bosnia-herzegovina"
NA,43.6703141,19.2721498,"hamlet","Равно Село","bosnia-herzegovina"
NA,43.6527874,19.2706675,"hamlet","Поље","bosnia-herzegovina"
NA,43.6338877,19.347565,"hamlet","Обрвена","bosnia-herzegovina"
NA,43.6089033,19.3773312,"village","Гојава","bosnia-herzegovina"
NA,43.6197251,19.3770888,"village","Пребидоли","bosnia-herzegovina"
NA,43.617192,19.3904311,"village","Горње Цикоте","bosnia-herzegovina"
NA,43.6279494,19.3725559,"village","Ресићи","bosnia-herzegovina"
NA,43.6399307,19.3587271,"village","Николићи","bosnia-herzegovina"
NA,43.6530387,19.3573493,"village","Попов До","bosnia-herzegovina"
NA,43.6517528,19.3303192,"village","Мрсово","bosnia-herzegovina"
NA,43.6511643,19.3209528,"village","Полимље","bosnia-herzegovina"
NA,43.6711834,19.3108996,"village","Бишевићи","bosnia-herzegovina"
NA,43.6520163,19.3006307,"village","Љутава","bosnia-herzegovina"
NA,43.6657954,19.335175,"village","Гаочићи","bosnia-herzegovina"
NA,43.6533628,19.3428388,"village","Дуговјеч","bosnia-herzegovina"
NA,43.6841306,19.3439358,"village","Орах","bosnia-herzegovina"
NA,43.6889857,19.33266,"village","Паст","bosnia-herzegovina"
NA,43.6106314,19.4825148,"village","Knjeginja","bosnia-herzegovina"
NA,43.6165818,19.4823218,"village","Plema","bosnia-herzegovina"
NA,44.6384832,18.9544247,"village","Mezgraja Kose","bosnia-herzegovina"
NA,44.984327,18.2832559,"hamlet","Vukosavlje","bosnia-herzegovina"
NA,44.1297005,19.2971487,"hamlet","Gostilij","bosnia-herzegovina"
NA,44.0979333,19.3023195,"hamlet","Karaboja","bosnia-herzegovina"
NA,44.1489216,19.2971516,"hamlet","Donji Potočari","bosnia-herzegovina"
NA,43.0096418,17.2678589,NA,"Trpanj","bosnia-herzegovina"
NA,44.9841751,18.1970392,"hamlet","Smiljanići","bosnia-herzegovina"
NA,43.5044401,16.4400398,NA,"12","bosnia-herzegovina"
NA,42.9510338,18.0402934,"village","Pustipusi Gradina","bosnia-herzegovina"
NA,44.9399337,16.679686,"village","Čarakovo","bosnia-herzegovina"
NA,43.7008072,18.3094436,"yes","Javorov Dol","bosnia-herzegovina"
NA,44.0790296,17.8633626,"hamlet","Mlinska","bosnia-herzegovina"
NA,44.0758723,17.8697854,"hamlet","Majdan","bosnia-herzegovina"
NA,43.7656184,17.0336687,"hamlet","Jozići","bosnia-herzegovina"
NA,43.7528661,17.0697611,"village","Potkraj","bosnia-herzegovina"
NA,43.7564622,17.0337072,"village","Grgurići","bosnia-herzegovina"
NA,43.7454259,17.083022,"village","Tušnica","bosnia-herzegovina"
NA,43.7310233,17.0589894,"village","Krivići","bosnia-herzegovina"
NA,43.7621706,17.0369996,"hamlet","Dola","bosnia-herzegovina"
NA,44.7305207,18.8182154,"locality","Etivaža","bosnia-herzegovina"
NA,44.9811859,15.8896003,"village","Križ (Ćoralići)","bosnia-herzegovina"
NA,44.9678086,15.9490797,"suburb","Klen","bosnia-herzegovina"
NA,44.9749761,15.9441491,"suburb","Gečeti","bosnia-herzegovina"
NA,44.9713638,15.9419212,"suburb","Žegar","bosnia-herzegovina"
NA,44.9748151,15.9390104,"village","Hairlahovića Brdo","bosnia-herzegovina"
NA,44.961376,15.9145081,"village","Slatina","bosnia-herzegovina"
NA,44.9718116,15.9114834,"village","Seferagići","bosnia-herzegovina"
NA,44.9661264,15.9314225,"suburb","Klisa","bosnia-herzegovina"
NA,44.957945,15.9272871,"suburb","Puškari","bosnia-herzegovina"
NA,44.9535966,15.9413113,"suburb","Jošani","bosnia-herzegovina"
NA,44.9549559,15.9503364,"village","Gnjilavac","bosnia-herzegovina"
NA,44.9508546,15.9066952,"village","Semanići","bosnia-herzegovina"
NA,44.9669928,15.9123949,"suburb","Mala Lisa","bosnia-herzegovina"
NA,44.9710745,15.9184836,"village","Osmanagići","bosnia-herzegovina"
NA,44.901621,15.7804904,"village","Čavnik","bosnia-herzegovina"
NA,44.8901396,15.7961886,"village","Halkići","bosnia-herzegovina"
NA,44.8895238,15.8747851,"village","Dubrave","bosnia-herzegovina"
NA,44.9832458,15.8734615,"village","Begove Kafane","bosnia-herzegovina"
NA,44.9834687,15.8744528,"village","Begove Kafane","bosnia-herzegovina"
NA,44.9818631,15.8515441,"village","Jušići","bosnia-herzegovina"
NA,44.823135,15.905345,"village","Vinca","bosnia-herzegovina"
NA,44.8189517,15.9143774,"village","Čekrlije","bosnia-herzegovina"
NA,44.9839183,15.9080107,"village","Gornji Ćoralići","bosnia-herzegovina"
NA,40.8418666,25.8790902,NA,"Αλεξανδρούπολη","bosnia-herzegovina"
NA,44.8102918,18.4489068,"village","Kerep","bosnia-herzegovina"
NA,44.8245193,18.449374,"village","Toke","bosnia-herzegovina"
NA,45.1037925,15.9969496,"village","Aleševići","bosnia-herzegovina"
NA,45.0343963,16.0486069,"village","Brigovi","bosnia-herzegovina"
NA,45.0487707,15.9919119,"village","Elkasova Rijeka","bosnia-herzegovina"
NA,45.004995,16.1362333,"village","Baštra","bosnia-herzegovina"
NA,45.0069424,16.0232496,"suburb","Kišmetovići","bosnia-herzegovina"
NA,40.5560233,26.9955704,NA,"Ince Burnu","bosnia-herzegovina"
NA,44.9847946,15.8546312,"village","Rajak","bosnia-herzegovina"
NA,44.9836411,15.8658321,"village","Kapici","bosnia-herzegovina"
NA,44.9776914,15.8310958,"village","Samardžići","bosnia-herzegovina"
NA,44.5504192,16.8685017,"hamlet","Kneževići","bosnia-herzegovina"
NA,44.5504192,16.8685017,"hamlet","KNEŽEVIĆI","bosnia-herzegovina"
NA,44.5433847,16.8769131,"village","MEDARI","bosnia-herzegovina"
NA,43.8335123,18.4668518,"yes","Brus","bosnia-herzegovina"
NA,44.540798,16.8818866,"hamlet","Ravan","bosnia-herzegovina"
NA,45.0018614,15.8995194,"village","Tahirovići","bosnia-herzegovina"
NA,42.4533261,18.5067379,NA,"Bosna i Hercegovina","bosnia-herzegovina"
NA,38.0237824,24.011046,NA,"Ραφήνα","bosnia-herzegovina"
NA,43.255496,17.3309809,"hamlet","Granići","bosnia-herzegovina"
NA,44.9600832,15.951149,"village","Japica Brdo","bosnia-herzegovina"
NA,44.0172065,18.2148531,"hamlet","Troholji","bosnia-herzegovina"
NA,44.9574506,15.9368794,"village","Šepići","bosnia-herzegovina"
NA,44.8536031,15.8856729,"suburb","Mali Zagreb","bosnia-herzegovina"
NA,45.042915,16.0402568,"village","Gornji Mulalići","bosnia-herzegovina"
NA,45.0716228,16.0315367,"village","Zaradostovo","bosnia-herzegovina"
NA,45.1181056,16.0013664,"village","Bezi","bosnia-herzegovina"
NA,44.9463423,15.8748196,"village","Čardak","bosnia-herzegovina"
NA,44.9440404,15.8971634,"village","Bajramovic","bosnia-herzegovina"
NA,44.9607606,15.9346857,"suburb","Klupe","bosnia-herzegovina"
NA,42.5317584,18.2758684,NA,"Bugovina","bosnia-herzegovina"
NA,43.6604155,16.9040456,"hamlet","Ćalete","bosnia-herzegovina"
NA,43.6666739,16.9051189,"hamlet","Poduba","bosnia-herzegovina"
NA,45.033674,16.3909824,"village","Gornje Urije","bosnia-herzegovina"
NA,45.0407303,16.3942714,"village","Doje Urije","bosnia-herzegovina"
NA,45.0235276,16.4112213,"village","Šuća","bosnia-herzegovina"
NA,44.8165077,15.8787334,"neighbourhood","Džanića mahala","bosnia-herzegovina"
NA,44.3075281,17.553051,"hamlet","Bjelosavac","bosnia-herzegovina"
NA,44.3186931,17.560951,"hamlet","Donja Šišava","bosnia-herzegovina"
NA,44.3087579,17.5682809,"hamlet","Gornja Šišava","bosnia-herzegovina"
NA,44.3061048,17.5747612,"hamlet","Lužnica","bosnia-herzegovina"
NA,44.3006826,17.5575604,"hamlet","Rakita","bosnia-herzegovina"
NA,43.2102421,17.4392761,"hamlet","Gorica","bosnia-herzegovina"
NA,43.2148243,17.4579442,"village","GRAB","bosnia-herzegovina"
NA,44.3115207,17.5709851,"village","Babanovac","bosnia-herzegovina"
NA,44.0906361,15.2588311,NA,"Gaženica","bosnia-herzegovina"
NA,44.0911615,19.5119976,"village","Бачевци","bosnia-herzegovina"
NA,44.0834552,19.5509004,"village","Стрмово","bosnia-herzegovina"
NA,45.0464551,17.6134628,"hamlet","Стојковић Ријека","bosnia-herzegovina"
NA,44.9365882,16.4638717,"hamlet","Doline","bosnia-herzegovina"
NA,44.9314964,16.4613092,"hamlet","Agića Brdo","bosnia-herzegovina"
NA,44.9376897,16.4860813,"hamlet","Pavkovića Brdo","bosnia-herzegovina"
NA,44.9321178,16.438281,"hamlet","Krupići","bosnia-herzegovina"
NA,44.9214568,16.4396407,"hamlet","Dizdarevići","bosnia-herzegovina"
NA,44.9164888,16.4464799,"hamlet","Ivančevići","bosnia-herzegovina"
NA,44.9921161,16.3957634,"hamlet","Mali Begović","bosnia-herzegovina"
NA,44.9940837,16.4044231,"hamlet","Veliki Begović","bosnia-herzegovina"
NA,44.9929464,16.4094035,"village","Crna Rijeka","bosnia-herzegovina"
NA,45.0050084,16.4163192,"hamlet","Karlice","bosnia-herzegovina"
NA,45.0102867,16.4153069,"hamlet","Alići","bosnia-herzegovina"
NA,45.0143253,16.4261875,"hamlet","Baltići","bosnia-herzegovina"
NA,45.0180271,16.4326511,"hamlet","Hodžići","bosnia-herzegovina"
NA,45.0108301,16.4313029,"hamlet","Brijegovi","bosnia-herzegovina"
NA,45.0207591,16.4242326,"hamlet","Bujadljivo Brdo","bosnia-herzegovina"
NA,45.0337666,16.4716483,"hamlet","Šumići","bosnia-herzegovina"
NA,45.0367204,16.4581073,"hamlet","Velići","bosnia-herzegovina"
NA,45.0450012,16.4621073,"hamlet","Huzeirovići","bosnia-herzegovina"
NA,45.0488069,16.4735735,"hamlet","Zgornjani","bosnia-herzegovina"
NA,45.0478184,16.4525337,"hamlet","Žmirići","bosnia-herzegovina"
NA,45.0499475,16.4480998,"hamlet","Maljnjak","bosnia-herzegovina"
NA,45.0447745,16.4836009,"hamlet","Lončine","bosnia-herzegovina"
NA,44.466409,17.1354155,"village","Šehovci Donji","bosnia-herzegovina"
NA,45.0608681,16.4063676,"isolated_dwelling","Ketenica","bosnia-herzegovina"
NA,44.1240875,19.3668123,"village","Sase","bosnia-herzegovina"
NA,44.5951005,18.6572316,"hamlet","Bakaluše","bosnia-herzegovina"
NA,44.5798459,18.6530794,"hamlet","M. Rasovac","bosnia-herzegovina"
NA,37.9487329,23.6379011,NA,"Πειραιας Πυλγ E3 Χανια","bosnia-herzegovina"
NA,45.3282356,14.3014331,NA,"Taxi boat Opatija 5","bosnia-herzegovina"
NA,45.3335584,14.3063593,NA,"Taxi boat","bosnia-herzegovina"
NA,37.406187,23.4173802,NA,"Metochi","bosnia-herzegovina"
NA,44.5791703,18.9631395,"suburb","Mali Neum","bosnia-herzegovina"
NA,45.291201,14.2781441,NA,"Water taxi to Opatija","bosnia-herzegovina"
NA,37.9424605,23.6251378,NA,"Πειραιάς","bosnia-herzegovina"
NA,44.8084174,15.8938797,"suburb","Novo Naselje","bosnia-herzegovina"
NA,45.2252975,13.5945624,NA,"Porec","bosnia-herzegovina"
NA,44.8401724,15.8839872,"suburb","Cehica Kanal","bosnia-herzegovina"
NA,44.8451789,15.8874684,"suburb","Mujadzici","bosnia-herzegovina"
NA,44.8553112,15.8732844,"suburb","Zulici","bosnia-herzegovina"
NA,44.6947678,17.1996801,"village","Karanovac","bosnia-herzegovina"
NA,44.5591897,16.7878737,"suburb","Sisetici","bosnia-herzegovina"
NA,44.5551242,16.7866511,"suburb","Pervici","bosnia-herzegovina"
NA,44.825339,15.8871982,"suburb","Mali Lug","bosnia-herzegovina"
NA,44.9044601,15.9720895,"suburb","Lilaci","bosnia-herzegovina"
NA,44.8551745,15.8639582,"suburb","Velhovo","bosnia-herzegovina"
NA,44.8244378,15.8176429,"village","Pecikovici","bosnia-herzegovina"
NA,44.8345772,15.8108567,"village","Klokot","bosnia-herzegovina"
NA,44.8731446,15.7775635,"suburb","Kula","bosnia-herzegovina"
NA,44.8698835,15.8203173,"suburb","Muhina Vrba","bosnia-herzegovina"
NA,44.854571,15.8061679,"suburb","Šumari","bosnia-herzegovina"
NA,44.8611824,15.7780866,"village","Mušići","bosnia-herzegovina"
NA,44.8698371,15.7817048,"suburb","Sulici","bosnia-herzegovina"
NA,44.8714729,15.797622,"suburb","Kahrići","bosnia-herzegovina"
NA,44.8615899,15.7913912,"village","Jasika","bosnia-herzegovina"
NA,44.8691556,15.8161003,"suburb","Haćami","bosnia-herzegovina"
NA,44.8664969,15.8403967,"village","Majdan","bosnia-herzegovina"
NA,44.8904128,15.8255065,"suburb","Gornji Rekići","bosnia-herzegovina"
NA,44.8879902,15.8230066,"suburb","Donji Rekići","bosnia-herzegovina"
NA,44.8870693,15.8450046,"suburb","Bašani","bosnia-herzegovina"
NA,44.7805397,15.9487305,"suburb","Podstrana","bosnia-herzegovina"
NA,44.7753237,15.9570856,"suburb","Bijelo Brdo","bosnia-herzegovina"
NA,44.8943073,15.9303593,"village","Donji Srbljani","bosnia-herzegovina"
NA,44.8260766,15.8491284,"suburb","Jotani","bosnia-herzegovina"
NA,44.5299866,18.6781889,"suburb","Medenice","bosnia-herzegovina"
NA,44.5332272,18.6796974,"suburb","Kula","bosnia-herzegovina"
NA,44.5343295,18.6781754,"suburb","Goli brijeg","bosnia-herzegovina"
NA,43.6009142,19.4066347,"hamlet","Donje Cikote","bosnia-herzegovina"
NA,44.425612,18.1546757,"farm","Farma magaraca Zavidovići","bosnia-herzegovina"
NA,45.190877,16.0423734,"village","Bojna","bosnia-herzegovina"
NA,43.5917374,19.4741016,"hamlet","Orašje","bosnia-herzegovina"
NA,43.5921422,19.4496613,"village","Borova Njiva","bosnia-herzegovina"
NA,43.5960895,19.4535881,"hamlet","Ravne","bosnia-herzegovina"
NA,43.5966792,19.4638234,"hamlet","Bijeli Potok","bosnia-herzegovina"
NA,43.6171806,19.4210115,"hamlet","Laništa","bosnia-herzegovina"
NA,43.6053336,19.4301788,"hamlet","Orašac","bosnia-herzegovina"
NA,43.5948781,19.4347257,"village","Donje Mioče","bosnia-herzegovina"
NA,43.6094509,19.4222717,"hamlet","Boranovići","bosnia-herzegovina"
NA,43.5950635,19.4723002,"hamlet","Savica Brijeg","bosnia-herzegovina"
NA,43.5957484,19.4142121,"hamlet","Gornje Polje","bosnia-herzegovina"
NA,43.610655,19.4466047,"hamlet","Zeleni Brijeg","bosnia-herzegovina"
NA,43.6008112,19.459917,"village","Jelići","bosnia-herzegovina"
NA,43.608036,19.4808003,"hamlet","Vujevica","bosnia-herzegovina"
NA,43.6040436,19.4848987,"hamlet","Koprivica","bosnia-herzegovina"
NA,43.621008,19.4741055,"hamlet","Garišta","bosnia-herzegovina"
NA,43.5952446,19.3859617,"hamlet","Cikotsko Polje","bosnia-herzegovina"
NA,43.5853804,19.3817731,"hamlet","Живинице","bosnia-herzegovina"
NA,43.6304243,19.3388331,"hamlet","Dorići","bosnia-herzegovina"
NA,43.63644,19.3335138,"hamlet","Parnice","bosnia-herzegovina"
NA,43.6448359,19.3299175,"hamlet","Voljevac","bosnia-herzegovina"
NA,43.6456102,19.2784626,"hamlet","Odžak","bosnia-herzegovina"
NA,43.6428696,19.2786879,"hamlet","Pećine","bosnia-herzegovina"
NA,43.6547603,18.8925307,"village","Mrkovi","bosnia-herzegovina"
NA,43.6663004,18.8847287,"village","Beric","bosnia-herzegovina"
NA,44.4674312,19.1107279,"hamlet","Ovčarevac","bosnia-herzegovina"
NA,44.4644625,19.095488,"hamlet","živkovina","bosnia-herzegovina"
NA,44.683718,18.3158131,"farm","Farma Pilića","bosnia-herzegovina"
NA,44.680141,18.3338677,"farm","Koka Produkt","bosnia-herzegovina"
NA,43.943846,18.2071469,"village","Dvor","bosnia-herzegovina"
NA,43.6325574,18.9338408,"village","BIJELI PUT","bosnia-herzegovina"
NA,43.6360789,18.9369897,"village","ZAGAJ","bosnia-herzegovina"
NA,43.4765854,17.5501615,"hamlet","Donji Dabio","bosnia-herzegovina"
NA,43.6712992,18.9770359,"neighbourhood","Belvedere","bosnia-herzegovina"
NA,43.6734508,18.9794798,"neighbourhood","Obarak","bosnia-herzegovina"
NA,43.6375754,18.8166734,"village","Ilovača","bosnia-herzegovina"
NA,43.6294324,18.8247107,"village","Zabus","bosnia-herzegovina"
NA,43.6564755,18.9620405,"neighbourhood","Vinarići","bosnia-herzegovina"
NA,43.6637391,18.9682482,"neighbourhood","Mahala","bosnia-herzegovina"
NA,43.6647733,18.9695299,"neighbourhood","Pobarnik","bosnia-herzegovina"
NA,43.6630259,18.9724014,"neighbourhood","Vranska mahala","bosnia-herzegovina"
NA,43.8130968,17.5179899,"village","Matkovići","bosnia-herzegovina"
